TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Poucos, ﻿pouco, ﻿Pouco, ADJ, False
dias, dia, dia, NOUN, False
após, apó, após, SCONJ, True
ter, ter, ter, AUX, True
assinado, assinado, assinar, VERB, False
um, um, um, DET, True
contrato, contrato, contrato, NOUN, False
de, de, de, ADP, True
US$, us$, US$, SYM, False
55, 55, 55, NUM, False
milhões, milhõ, milhão, NUM, False
com, com, com, ADP, True
o, o, o, DET, True
Detroit, detroit, Detroit, PROPN, False
Pistons, piston, Pistons, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
armador, armador, armador, NOUN, False
Isiah, isiah, Isiah, PROPN, False
Thomas, thoma, Thomas, PROPN, False
,, ,, ,, PUNCT, False
32, 32, 32, NUM, False
,, ,, ,, PUNCT, False
foi, foi, ser, AUX, True
contemplado, contemplado, contemplar, VERB, False
com, com, com, ADP, True
outra, outra, outro, DET, True
boa, boa, bom, ADJ, True
notícia, notícia, notícia, NOUN, False
:, :, :, PUNCT, False
sua, sua, seu, DET, True
convocação, convocação, convocação, NOUN, False
para, para, para, SCONJ, True
integrar, integrar, integrar, VERB, False
o, o, o, DET, True
", ", ", NOUN, False
Dream, dream, Dream, X, False
Team, team, Team, PROPN, False
2, 2, 2, NUM, False
", ", ", NUM, False
(, (, (, PUNCT, False
Time, time, Time, PROPN, False
dos, do, de o, ADP, True
Sonhos, sonho, Sonhos, PROPN, False
2, 2, 2, PROPN, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
representará, representará, representar, VERB, False
os, os, o, DET, True
EUA, eua, EUA, PROPN, False
no, no, em o, ADP, True
Campeonato, campeonato, Campeonato, PROPN, False
Mundial, mundial, Mundial, PROPN, False
de, de, de, ADP, True
Toronto, toronto, Toronto, PROPN, False
,, ,, ,, PUNCT, False
Canadá, canadá, Canadá, PROPN, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
agosto, agosto, agosto, NOUN, False
próximo, próximo, próximo, ADJ, True
., ., ., PUNCT, False
O, o, o, DET, True
Brasil, brasil, Brasil, PROPN, False
participará, participará, participar, VERB, False
do, do, de o, ADP, True
Mundial, mundial, Mundial, PROPN, False
e, e, e, CCONJ, True
jogará, jogará, jogar, VERB, False
contra, contra, contra, ADP, True
os, os, o, DET, True
EUA, eua, EUA, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Isiah, isiah, Isiah, PROPN, False
foi, foi, ser, AUX, True
convocado, convocado, convocar, VERB, False
para, para, para, SCONJ, True
substituir, substituir, substituir, VERB, False
o, o, o, DET, True
armador, armador, armador, NOUN, False
do, do, de o, ADP, True
Golden, golden, Golden, PROPN, False
State, state, State, PROPN, False
Warriors, warrior, Warriors, PROPN, False
,, ,, ,, PUNCT, False
Tim, tim, Tim, PROPN, False
Hardaway, hardaway, Hardaway, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
se, se, se, PRON, True
contundiu, contundiu, contundir, VERB, False
., ., ., PUNCT, False
Dois, doi, dois, NUM, True
nomes, nome, nome, NOUN, False
estavam, estavam, estar, AUX, False
sendo, sendo, ser, AUX, False
cogitados, cogitado, cogitar, VERB, False
para, para, para, SCONJ, True
ocupar, ocupar, ocupar, VERB, False
a, a, o, DET, True
vaga, vaga, vaga, NOUN, False
:, :, :, PUNCT, False
Kevin, kevin, Kevin, PROPN, False
Johnson, johnson, Johnson, PROPN, False
,, ,, ,, PUNCT, False
do, do, de o, ADP, True
Phoenix, phoenix, Phoenix, PROPN, False
Suns, sun, Suns, PROPN, False
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
Mitch, mitch, Mitch, PROPN, False
Richmond, richmond, Richmond, PROPN, False
,, ,, ,, PUNCT, False
do, do, de o, ADP, True
Sacramento, sacramento, Sacramento, PROPN, False
Kings, king, Kings, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Influiu, influiu, Influiu, PROPN, False
na, na, em o, ADP, True
convocação, convocação, convocação, NOUN, False
o, o, o, DET, True
fato, fato, fato, NOUN, False
de, de, de, SCONJ, True
que, que, que, SCONJ, True
o, o, o, DET, True
", ", ", DET, False
Dream, dream, Dream, X, False
Team, team, Team, X, False
2, 2, 2, NUM, False
", ", ", NUM, False
já, já, já, ADV, True
tem, tem, ter, VERB, True
o, o, o, DET, True
armador, armador, armador, NOUN, False
Joe, joe, Joe, PROPN, False
Dumars, dumar, Dumars, PROPN, False
,, ,, ,, PUNCT, False
companheiro, companheiro, companheiro, NOUN, False
de, de, de, ADP, True
Isiah, isiah, Isiah, PROPN, False
nos, no, em o, ADP, True
Pistons, piston, Pistons, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, PRON, True
que, que, que, PRON, True
facilita, facilita, facilitar, VERB, False
o, o, o, DET, True
entrosamento, entrosamento, entrosamento, NOUN, False
da, da, de o, ADP, True
seleção, seleção, seleção, NOUN, False
., ., ., PUNCT, False
Além, além, além, ADV, True
disso, disso, de isso, PRON, True
,, ,, ,, PUNCT, False
a, a, o, DET, True
", ", ", NOUN, False
USA, usa, USA, PROPN, True
Basketball, basketbal, Basketball, PROPN, False
", ", ", NUM, False
