TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Há, ﻿há, ﻿Há, VERB, False
quem, quem, quem, PRON, True
reclame, reclam, reclame, VERB, False
que, que, que, SCONJ, True
eu, eu, eu, PRON, True
exagero, exagero, exagerar, VERB, False
nessas, nessa, em esse, ADP, False
incursões, incursõ, incursão, NOUN, False
ao, ao, a o, ADP, True
passado, passado, passado, NOUN, False
,, ,, ,, PUNCT, False
muitas, muita, muitas, ADP, False
vezes, veze, vez, NOUN, True
imprecisas, imprecisa, impreciso, ADJ, False
,, ,, ,, PUNCT, False
outras, outra, outro, DET, True
oníricas, onírica, onírico, NOUN, False
., ., ., PUNCT, False
Mas, ma, mas, CCONJ, True
é, é, ser, AUX, True
do, do, de o, ADP, True
velho, velho, velho, ADJ, False
conselheiro, conselheiro, conselheiro, NOUN, False
o, o, o, DET, True
axioma, axioma, axioma, NOUN, False
de, de, de, SCONJ, True
que, que, que, SCONJ, True
,, ,, ,, PUNCT, False
conhecendo-se, conhecendo-s, conhecer se, VERB, False
o, o, o, DET, True
passado, passado, passado, NOUN, False
,, ,, ,, PUNCT, False
entende-se, entende-s, entende-se, VERB, False
melhor, melhor, melhor, ADV, False
o, o, o, DET, True
presente, present, presente, NOUN, False
e, e, e, CCONJ, True
pode-se, pode-s, poder se, VERB, False
arriscar, arriscar, arriscar, VERB, False
uma, uma, um, DET, True
previsão, previsão, previsão, NOUN, False
do, do, de o, ADP, True
futuro, futuro, futuro, NOUN, False
., ., ., PUNCT, False
Além, além, além, ADV, True
do, do, de o, ADP, True
mais, mai, mais, PRON, True
,, ,, ,, PUNCT, False
o, o, o, DET, True
futebol, futebol, futebol, NOUN, False
tem, tem, ter, VERB, True
um, um, um, DET, True
forte, fort, forte, ADJ, False
traço, traço, traço, NOUN, False
conservador, conservador, conservador, ADJ, False
., ., ., PUNCT, False
Cultua, cultua, cultua, NOUN, False
mitos, mito, mito, ADJ, False
,, ,, ,, PUNCT, False
coleciona, coleciona, colecionar, VERB, False
relíquias, relíquia, relíquia, NOUN, False
e, e, e, CCONJ, True
reverencia, reverencia, reverencia, NOUN, False
sortilégios, sortilégio, sortilégio, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Tudo, tudo, tudo, PRON, True
isso, isso, isso, PRON, True
pra, pra, pra, SCONJ, False
dizer, dizer, dizer, VERB, True
que, que, que, SCONJ, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
e, e, e, CCONJ, True
Santos, santo, Santos, PROPN, False
,, ,, ,, PUNCT, False
protagonistas, protagonista, protagonista, NOUN, False
do, do, de o, ADP, True
clássico, clássico, clássico, NOUN, False
desta, desta, de este, ADP, True
tarde, tard, tarde, NOUN, True
,, ,, ,, PUNCT, False
cultivam, cultivam, cultir, VERB, False
uma, uma, um, DET, True
antiga, antiga, antigo, ADJ, False
magia, magia, magia, NOUN, False
às, às, a o, ADP, True
avessas, avessa, avessas, NOUN, False
:, :, :, PUNCT, False
sempre, sempr, sempre, ADV, True
quando, quando, quando, ADV, True
um, um, um, NUM, True
está, está, estar, AUX, True
na, na, em o, ADP, True
crista, crista, crista, NOUN, False
da, da, de o, ADP, True
onda, onda, onda, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
outro, outro, outro, PRON, False
surge, surg, surgir, VERB, False
de, de, de, ADP, True
tocaia, tocaia, tocaia, NOUN, False
para, para, para, SCONJ, True
dar-lhe, dar-lh, dar ele, VERB, False
uma, uma, um, DET, True
rasteira, rasteira, rasteira, NOUN, False
., ., ., PUNCT, False
Era, era, ser, AUX, True
assim, assim, assim, ADV, True
nos, no, em o, ADP, True
tempos, tempo, tempo, NOUN, False
em, em, em, ADP, True
que, que, que, PRON, True
o, o, o, DET, True
Santos, santo, Santos, PROPN, False
não, não, não, ADV, True
passava, passava, passar, VERB, False
de, de, de, ADP, True
mero, mero, mero, NOUN, False
coadjuvante, coadjuvant, coadjuvante, ADV, False
do, do, de o, ADP, True
campeonato, campeonato, campeonato, NOUN, False
,, ,, ,, PUNCT, False
tempos, tempo, tempo, NOUN, False
do, do, de o, ADP, True
célebre, célebr, célebre, ADJ, False
Alçapão, alçapão, Alçapão, PROPN, False
da, da, de o, ADP, True
Vila, vila, Vila, PROPN, False
., ., ., PUNCT, False
Foi, foi, ser, AUX, True
assim, assim, assim, ADV, True
na, na, em o, ADP, True
era, era, ser, AUX, True
Pelé, pelé, Pelé, PROPN, False
(, (, (, PUNCT, False
quem, quem, quem, PRON, True
se, se, se, PRON, True
lembra, lembra, lembrar, VERB, False
da, da, de o, ADP, True
tarde, tard, tarde, NOUN, True
de, de, de, ADP, True
domingo, domingo, domingo, NOUN, False
em, em, em, ADP, True
que, que, que, PRON, True
o, o, o, DET, True
tricolor, tricolor, tricolor, NOUN, False
de, de, de, ADP, True
Benê, benê, Benê, PROPN, False
,, ,, ,, PUNCT, False
Prado, prado, Prado, PROPN, False
e, e, e, CCONJ, True
Pagão, pagão, Pagão, PROPN, False
botou, botou, botar, VERB, False
o, o, o, DET, True
Peixe, peix, Peixe, PROPN, False
pra, pra, pra, SCONJ, False
correr, correr, correr, VERB, False
de, de, de, ADP, True
campo, campo, campo, NOUN, False
?, ?, ?, PUNCT, False
), ), ), PUNCT, False
., ., ., PUNCT, False
E, e, e, CCONJ, True
tem, tem, ter, AUX, True
sido, sido, ser, AUX, False
assim, assim, assim, ADV, True
neste, nest, em este, ADP, True
início, início, início, NOUN, False
de, de, de, ADP, True
década, década, década, NOUN, False
dominada, dominada, dominar, VERB, False
pelo, pelo, por o, ADP, True
tricolor, tricolor, tricolor, NOUN, False
bicampeão, bicampeão, bicampeão, ADJ, False
do, do, de o, ADP, True
mundo, mundo, mundo, NOUN, False
que, que, que, PRON, True
,, ,, ,, PUNCT, False
a, a, o, ADP, True
cada, cada, cada, DET, True
Sansão, sansão, Sansão, PROPN, False
,, ,, ,, PUNCT, False
pena, pena, pena, NOUN, False
feito, feito, fazer, VERB, False
condenado, condenado, condenar, VERB, False
,, ,, ,, PUNCT, False
quando, quando, quando, ADV, True
não, não, não, ADV, True
leva, leva, levar, VERB, False
uma, uma, um, DET, True
tunda, tunda, tunda, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Portanto, portanto, portanto, ADV, True
,, ,, ,, PUNCT, False
apesar, apesar, apesar, ADV, False
de, de, de, ADP, True
o, o, o, DET, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
ter, ter, ter, AUX, True
disparado, disparado, disparar, VERB, False
no, no, em o, ADP, True
torneio, torneio, torneio, NOUN, False
,, ,, ,, PUNCT, False
é, é, ser, AUX, True
bom, bom, bom, ADJ, True
se, se, se, SCONJ, True
precaver, precav, precaver, VERB, False
., ., ., PUNCT, False
Em, em, em, ADP, True
primeiro, primeiro, primeiro, ADJ, True
lugar, lugar, lugar, NOUN, True
,, ,, ,, PUNCT, False
porque, porqu, porque, SCONJ, True
ambos, ambo, ambos, PRON, True
