TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿À, ﻿à, ﻿À, ADV, False
primeira, primeira, primeira, ADJ, True
vista, vista, vista, NOUN, False
é, é, ser, AUX, True
possível, possível, possível, ADJ, True
notar, notar, notar, VERB, False
que, que, que, SCONJ, True
Curaçao, curaçao, Curaçao, PROPN, False
não, não, não, ADV, True
tem, tem, ter, VERB, True
só, só, só, ADV, True
belas, bela, belo, ADJ, False
praias, praia, praia, NOUN, False
em, em, em, ADP, True
sua, sua, seu, DET, True
costa, costa, costa, NOUN, False
,, ,, ,, PUNCT, False
mar, mar, mar, NOUN, False
e, e, e, CCONJ, True
Sol, sol, Sol, NOUN, False
., ., ., PUNCT, False
Há, há, haver, VERB, False
também, também, também, ADV, True
prédios, prédio, prédio, NOUN, False
típicos, típico, típico, ADJ, False
da, da, de o, ADP, True
arquitetura, arquitetura, arquitetura, NOUN, False
caribenha, caribenha, caribenha, NOUN, False
., ., ., PUNCT, False
Cada, cada, cada, DET, True
um, um, um, NUM, True
deles, dele, de ele, PRON, False
conta, conta, contar, VERB, False
um, um, um, DET, True
pouco, pouco, pouco, ADV, True
da, da, de o, ADP, True
história, história, história, NOUN, False
da, da, de o, ADP, True
colonização, colonização, colonização, NOUN, False
da, da, de o, ADP, True
ilha, ilha, ilha, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
As, as, o, DET, True
construções, construçõ, construção, NOUN, False
antigas, antiga, antigo, ADJ, False
_, _, _, PUNCT, False
a, a, o, DET, True
maioria, maioria, maioria, NOUN, True
recentemente, recentement, recentemente, ADV, False
restauradas, restaurada, restaurar, VERB, False
pelo, pelo, por o, ADP, True
governo, governo, governo, NOUN, False
de, de, de, ADP, True
Curaçao, curaçao, Curaçao, PROPN, False
_, _, _, PUNCT, False
são, são, ser, AUX, True
de, de, de, ADP, True
típica, típica, típico, ADJ, False
arquitetura, arquitetura, arquitetura, NOUN, False
do, do, de o, ADP, True
período, período, período, NOUN, False
da, da, de o, ADP, True
colonização, colonização, colonização, NOUN, False
holandesa, holandesa, holandês, ADJ, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
A, a, o, DET, True
ponte, pont, ponte, NOUN, False
Queen, queen, Queen, PROPN, False
Emma, emma, Emma, PROPN, False
é, é, ser, AUX, True
uma, uma, um, NUM, True
das, da, de o, ADP, True
principais, principai, principal, ADJ, False
atrações, atraçõ, atração, NOUN, False
., ., ., PUNCT, False
Trata-se, trata-s, tratar se, VERB, False
de, de, de, ADP, True
uma, uma, um, DET, True
`, `, `, NOUN, False
`, `, `, NOUN, False
ponte, pont, ponte, NOUN, False
flutuante, flutuant, flutuante, ADV, False
'', '', '', NUM, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
abre, abr, abrir, VERB, False
e, e, e, CCONJ, True
fecha, fecha, fecha, NOUN, False
(, (, (, PUNCT, False
em, em, em, ADP, True
determinado, determinado, determinar, VERB, False
tempo, tempo, tempo, NOUN, True
fica, fica, ficar, VERB, False
encostada, encostada, encostar, VERB, False
a, a, a, ADP, True
uma, uma, um, NUM, True
das, da, de o, ADP, True
margens, margen, margem, NOUN, False
do, do, de o, ADP, True
canal, canal, canal, NOUN, False
), ), ), PUNCT, False
para, para, para, ADP, True
a, a, o, DET, True
passagem, passagem, passagem, NOUN, False
de, de, de, ADP, True
barcos, barco, barco, NOUN, False
e, e, e, CCONJ, True
navios, navio, navio, NOUN, False
., ., ., PUNCT, False
A, a, o, DET, True
ponte, pont, ponte, NOUN, False
abre, abr, abrir, VERB, False
e, e, e, CCONJ, True
fecha, fecha, fechar, VERB, False
cerca, cerca, cerca, ADV, False
de, de, de, ADP, True
40, 40, 40, NUM, False
vezes, veze, vez, NOUN, True
por, por, por, ADP, True
dia, dia, dia, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Construída, construída, construída, VERB, False
em, em, em, ADP, True
1888, 1888, 1888, NUM, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
ponte, pont, ponte, NOUN, False
