TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Começa, ﻿começa, ﻿Começa, VERB, False
hoje, hoje, hoje, ADV, False
em, em, em, ADP, True
Melbourne, melbourn, Melbourne, PROPN, False
o, o, o, DET, True
Aberto, aberto, Aberto, PROPN, False
de, de, de, ADP, True
Tênis, têni, Tênis, PROPN, False
da, da, de o, ADP, True
Austrália, austrália, Austrália, PROPN, False
,, ,, ,, PUNCT, False
primeiro, primeiro, primeiro, ADV, True
dos, do, de o, ADP, True
grandes, grand, grande, ADJ, True
torneios, torneio, torneio, NOUN, False
da, da, de o, ADP, True
temporada, temporada, temporada, NOUN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
o, o, o, DET, True
favoritismo, favoritismo, favoritismo, NOUN, False
disparado, disparado, disparar, VERB, False
de, de, de, ADP, True
Pete, pete, Pete, PROPN, False
Sampras, sampra, Sampras, PROPN, False
(, (, (, PUNCT, False
EUA, eua, EUA, PROPN, False
), ), ), PUNCT, False
e, e, e, CCONJ, True
Steffi, steffi, Steffi, PROPN, False
Graf, graf, Graf, PROPN, False
(, (, (, PUNCT, False
Alemanha, alemanha, Alemanha, PROPN, False
), ), ), PUNCT, False
para, para, para, ADP, True
os, os, o, DET, True
títulos, título, título, NOUN, False
de, de, de, ADP, True
simples, simpl, simples, ADJ, False
., ., ., PUNCT, False
O, o, o, DET, True
campeonato, campeonato, campeonato, NOUN, False
perdeu, perdeu, perder, VERB, False
um, um, um, DET, True
pouco, pouco, pouco, ADV, True
do, do, de o, ADP, True
brilho, brilho, brilho, NOUN, False
com, com, com, ADP, True
as, as, o, DET, True
desistências, desistência, desistência, NOUN, False
de, de, de, ADP, True
alguns, algun, algum, PRON, True
dos, do, de o, ADP, True
principais, principai, principal, ADJ, False
tenistas, tenista, tenista, NOUN, False
do, do, de o, ADP, True
ranking, rank, ranking, NOUN, False
., ., ., PUNCT, False
A, a, o, DET, True
maior, maior, grande, ADJ, True
frustração, frustração, frustração, NOUN, False
dos, do, de o, ADP, True
organizadores, organizador, organizador, NOUN, False
é, é, ser, AUX, True
a, a, o, DET, True
ausência, ausência, ausência, NOUN, False
da, da, de o, ADP, True
sérvia, sérvia, sérvio, NOUN, False
Monica, monica, Monica, PROPN, False
Seles, sele, Seles, PROPN, False
,, ,, ,, PUNCT, False
ex-número, ex-número, ex-número, NOUN, False
1, 1, 1, NUM, False
do, do, de o, ADP, True
mundo, mundo, mundo, NOUN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
alegou, aleg, alegar, VERB, False
ainda, ainda, ainda, ADV, True
não, não, não, ADV, True
estar, estar, estar, AUX, True
recuperada, recuperada, recuperado, ADJ, False
da, da, de o, ADP, True
facada, facada, facada, NOUN, False
que, que, que, PRON, True
levou, levou, levar, VERB, False
no, no, em o, ADP, True
atentado, atentado, atentado, NOUN, False
sofrido, sofrido, sofrer, VERB, False
em, em, em, ADP, True
Hamburgo, hamburgo, Hamburgo, PROPN, False
no, no, em o, ADP, True
ano, ano, ano, NOUN, False
passado, passado, passado, ADJ, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Com, com, com, ADP, True
Seles, sele, seles, PROPN, False
fora, fora, fora, ADV, True
de, de, de, ADP, True
combate, combat, combate, NOUN, False
,, ,, ,, PUNCT, False
Steffi, steffi, Steffi, PROPN, False
Graf, graf, Graf, PROPN, False
só, só, só, ADV, True
perde, perd, perder, VERB, False
o, o, o, DET, True
título, título, título, NOUN, False
por, por, por, ADP, True
acidente, acident, acidente, NOUN, False
., ., ., PUNCT, False
No, no, em o, ADP, True
ano, ano, ano, NOUN, False
passado, passado, passado, ADJ, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
alemã, alemã, alemã, NOUN, False
perdeu, perdeu, perder, VERB, False
justamente, justament, justamente, ADV, False
para, para, para, ADP, True
Seles, sele, Seles, PROPN, False
., ., ., PUNCT, False
No, no, em o, ADP, True
tipo, tipo, tipo, NOUN, True
de, de, de, ADP, True
piso, piso, piso, NOUN, False
do, do, de o, ADP, True
Flinders, flinder, Flinders, PROPN, False
Park, park, Park, PROPN, False
de, de, de, ADP, True
Melbourne, melbourn, Melbourne, PROPN, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
atual, atual, atual, ADJ, False
