TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
delegado, delegado, delegado, NOUN, False
Luiz, luiz, Luiz, PROPN, False
Mariano, mariano, Mariano, PROPN, False
,, ,, ,, PUNCT, False
da, da, de o, ADP, True
Polinter, polint, Polinter, PROPN, False
(, (, (, PUNCT, False
Polícia, polícia, Polícia, PROPN, False
Interestadual, interestadu, Interestadual, PROPN, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
afirmou, afirm, afirmar, VERB, False
que, que, que, SCONJ, True
vai, vai, ir, AUX, True
chamar, chamar, chamar, VERB, False
o, o, o, DET, True
presidente, president, presidente, NOUN, False
da, da, de o, ADP, True
Federação, federação, Federação, PROPN, False
de, de, de, ADP, True
Futebol, futebol, Futebol, PROPN, False
do, do, de o, ADP, True
Rio, rio, Rio, PROPN, False
,, ,, ,, PUNCT, False
Eduardo, eduardo, Eduardo, PROPN, False
Viana, viana, Viana, PROPN, False
,, ,, ,, PUNCT, False
para, para, para, SCONJ, True
depor, depor, depor, VERB, False
no, no, em o, ADP, True
inquérito, inquérito, inquérito, NOUN, False
que, que, que, PRON, True
será, será, ser, AUX, False
aberto, aberto, abrir, VERB, False
após, apó, após, ADP, True
sindicância, sindicância, sindicância, NOUN, False
sobre, sobr, sobre, ADP, True
denúncias, denúncia, denúncia, NOUN, False
de, de, de, ADP, True
manipulação, manipulação, manipulação, NOUN, False
de, de, de, ADP, True
arbitragem, arbitragem, arbitragem, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
deputado, deputado, deputado, NOUN, False
estadual, estadu, estadual, ADJ, False
Sérgio, sérgio, Sérgio, PROPN, False
Cabral, cabral, Cabral, PROPN, False
Filho, filho, Filho, PROPN, False
(, (, (, PUNCT, False
PSDB, psdb, PSDB, PROPN, False
), ), ), PUNCT, False
afirmou, afirm, afirmar, VERB, False
ontem, ontem, ontem, ADV, True
que, que, que, SCONJ, True
vai, vai, ir, AUX, True
apresentar, apresentar, apresentar, VERB, False
na, na, em o, ADP, True
próxima, próxima, próximo, ADJ, True
semana, semana, semana, NOUN, False
à, à, a o, ADP, True
Polinter, polint, Polinter, PROPN, False
uma, uma, um, DET, True
testemunha, testemunha, testemunha, NOUN, False
da, da, de o, ADP, True
formação, formação, formação, NOUN, False
de, de, de, ADP, True
", ", ", NUM, False
ligas, liga, liga, NOUN, False
fantasmas, fantasma, fantasma, ADJ, False
", ", ", X, False
no, no, em o, ADP, True
interior, interior, interior, NOUN, False
fluminense, fluminens, fluminense, ADJ, False
