TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿McLaren, ﻿mclaren, ﻿McLaren, NOUN, False
e, e, e, CCONJ, True
Benetton, benetton, Benetton, PROPN, False
fecharam, fecharam, fechar, VERB, False
o, o, o, DET, True
ano, ano, ano, NOUN, False
de, de, de, ADP, True
93, 93, 93, NUM, False
com, com, com, ADP, True
suas, sua, seu, DET, True
vagas, vaga, vaga, NOUN, False
de, de, de, ADP, True
segundo, segundo, segundo, ADJ, True
piloto, piloto, piloto, NOUN, False
abertas, aberta, aberto, ADJ, False
,, ,, ,, PUNCT, False
apesar, apesar, apesar, ADV, False
das, da, de o, DET, True
promessas, promessa, promessa, NOUN, False
de, de, de, ADP, True
Ron, ron, Ron, PROPN, False
Dennis, denni, Dennis, PROPN, False
e, e, e, CCONJ, True
Flavio, flavio, Flavio, PROPN, False
Briatore, briator, Briatore, PROPN, False
de, de, de, SCONJ, True
que, que, que, SCONJ, True
os, os, o, DET, True
anúncios, anúncio, anúncio, NOUN, False
seriam, seriam, ser, AUX, False
feitos, feito, fazer, VERB, False
antes, ant, antes, ADV, True
do, do, de o, ADP, True
Réveillon, réveillon, Réveillon, PROPN, False
., ., ., PUNCT, False
O, o, o, DET, True
motivo, motivo, motivo, NOUN, False
da, da, de o, ADP, True
demora, demora, demor, NOUN, False
,, ,, ,, PUNCT, False
para, para, para, ADP, True
a, a, o, DET, True
McLaren, mclaren, McLaren, PROPN, False
,, ,, ,, PUNCT, False
é, é, ser, AUX, True
a, a, o, DET, True
relutância, relutância, relutância, NOUN, False
de, de, de, ADP, True
Alain, alain, Alain, PROPN, False
Prost, prost, Prost, PROPN, False
em, em, em, SCONJ, True
adiar, adiar, adiar, VERB, False
a, a, o, DET, True
aposentadoria, aposentadoria, aposentadoria, NOUN, False
anunciada, anunciada, anunciar, VERB, False
em, em, em, ADP, True
setembro, setembro, setembro, NOUN, False
do, do, de o, ADP, True
ano, ano, ano, NOUN, False
passado, passado, passado, ADJ, False
., ., ., PUNCT, False
No, no, em o, ADP, True
caso, caso, caso, NOUN, False
da, da, de o, ADP, True
Benetton, benetton, Benetton, PROPN, False
,, ,, ,, PUNCT, False
Briatore, briator, Briatore, PROPN, False
espera, espera, esperar, VERB, False
apenas, apena, apenas, ADV, True
que, que, que, SCONJ, True
subam, subam, suber, VERB, False
os, os, o, DET, True
lances, lanc, lance, NOUN, False
do, do, de o, ADP, True
leilão, leilão, leilão, NOUN, False
aberto, aberto, abrir, VERB, False
pelo, pelo, por o, ADP, True
segundo, segundo, segundo, ADJ, True
cockpit, cockpit, cockpit, NOUN, False
de, de, de, ADP, True
seu, seu, seu, DET, True
time, time, time, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
A, a, o, DET, True
estratégia, estratégia, estratégia, NOUN, False
da, da, de o, ADP, True
McLaren, mclaren, McLaren, PROPN, False
deve, deve, dever, VERB, True
ser, ser, ser, AUX, True
a, a, o, DET, True
mesma, mesma, mesmo, ADJ, False
utilizada, utilizada, utilizar, VERB, False
em, em, em, ADP, True
93, 93, 93, NUM, False
., ., ., PUNCT, False
Inscreve, inscrev, Inscreve, VERB, False
qualquer, qualquer, qualquer, DET, True
um, um, um, NUM, True
como, como, como, ADP, True
segundo, segundo, segundo, ADJ, True
piloto, piloto, piloto, NOUN, False
e, e, e, CCONJ, True
mantém, mantém, manter, VERB, False
aberta, aberta, aberto, ADJ, False
a, a, o, DET, True
possibilidade, possibilidad, possibilidade, NOUN, False
de, de, de, SCONJ, True
Prost, prost, Prost, PROPN, False
correr, correr, correr, VERB, False
ate, ate, ate, ADP, False
as, as, o, DET, True
vésperas, véspera, véspera, NOUN, False
da, da, de o, ADP, True
abertura, abertura, abertura, NOUN, False
do, do, de o, ADP, True
campeonato, campeonato, campeonato, NOUN, False
,, ,, ,, PUNCT, False
dia, dia, dia, NOUN, False
27, 27, 27, NUM, False
de, de, de, ADP, True
março, março, março, NOUN, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
Interlagos, interlago, Interlagos, PROPN, False
., ., ., PUNCT, False
Alain, alain, Alain, PROPN, False
já, já, já, ADV, True
deu, deu, dar, VERB, False
sinais, sinai, sinal, NOUN, False
de, de, de, SCONJ, True
que, que, que, SCONJ, True
pode, pode, poder, VERB, True
voltar, voltar, voltar, VERB, False
atrás, atrá, atrás, ADV, True
na, na, em o, ADP, True
decisão, decisão, decisão, NOUN, False
de, de, de, SCONJ, True
parar, parar, parar, VERB, False
,, ,, ,, PUNCT, False
mas, ma, mas, CCONJ, True
só, só, só, ADV, True
vai, vai, ir, AUX, True
colocar, colocar, colocar, VERB, False
de, de, de, ADP, True
novo, novo, novo, NOUN, True
o, o, o, DET, True
pescoço, pescoço, pescoço, NOUN, False
a, a, a, ADP, True
prêmio, prêmio, prêmio, NOUN, False
depois, depoi, depois, ADV, True
de, de, de, ADP, True
um, um, um, DET, True
teste, test, teste, NOUN, False
com, com, com, ADP, True
o, o, o, DET, True
novo, novo, novo, ADJ, True
carro, carro, carro, NOUN, False
,, ,, ,, PUNCT, False
equipado, equipado, equipar, VERB, False
com, com, com, ADP, True
motor, motor, motor, ADJ, False
Peugeot, peugeot, Peugeot, PROPN, False
., ., ., PUNCT, False
Se, se, se, SCONJ, True
o, o, o, DET, True
francês, francê, francês, NOUN, False
sentir, sentir, sentir, VERB, False
algum, algum, algum, DET, False
potencial, potenci, potencial, NOUN, False
na, na, em o, ADP, True
máquina, máquina, máquina, NOUN, False
–, –, –, PROPN, False
para, para, para, SCONJ, True
,, ,, ,, PUNCT, False
no, no, em o, ADP, True
mínimo, mínimo, pequeno, NOUN, False
,, ,, ,, PUNCT, False
derrotar, derrotar, derrotar, VERB, False
Ayrton, ayrton, Ayrton, PROPN, False
Senna, senna, Senna, PROPN, False
em, em, em, ADP, True
alguns, algun, algum, DET, True
GPs, gp, GPs, PROPN, False
–, –, –, PROPN, False
,, ,, ,, PUNCT, False
volta, volta, voltar, VERB, False
a, a, a, SCONJ, True
dirigir, dirigir, dirigir, VERB, False
., ., ., PUNCT, False
Se, se, se, SCONJ, True
