TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Senna, ﻿senna, ﻿Senna, ADJ, False
começa, começa, começar, VERB, False
a, a, a, SCONJ, True
trabalhar, trabalhar, trabalhar, VERB, False
para, para, para, SCONJ, True
valer, valer, valer, VERB, False
hoje, hoje, hoje, ADV, False
em, em, em, ADP, True
Portugal, portug, Portugal, PROPN, False
., ., ., PUNCT, False
Seus, seu, seu, DET, True
dois, doi, dois, NUM, True
primeiros, primeiro, primeiro, ADJ, False
dias, dia, dia, NOUN, False
como, como, como, ADP, True
empregado, empregado, empregado, NOUN, False
da, da, de o, ADP, True
Williams, william, Williams, PROPN, False
serviram, serviram, servir, VERB, False
apenas, apena, apenas, ADV, True
para, para, para, SCONJ, True
tirar, tirar, tirar, VERB, False
fotos, foto, foto, NOUN, False
e, e, e, CCONJ, True
ajustar, ajustar, ajustar, VERB, False
um, um, um, DET, True
pouco, pouco, pouco, ADV, True
sua, sua, seu, DET, True
posição, posição, posição, NOUN, True
de, de, de, ADP, True
dirigir, dirigir, dirigir, VERB, False
., ., ., PUNCT, False
A, a, a, SCONJ, True
seguir, seguir, seguir, VERB, False
,, ,, ,, PUNCT, False
trechos, trecho, trecho, NOUN, False
da, da, de o, ADP, True
coletiva, coletiva, coletiva, NOUN, False
que, que, que, PRON, True
concedeu, concedeu, conceder, VERB, False
no, no, em o, ADP, True
autódromo, autódromo, autódromo, NOUN, False
de, de, de, ADP, True
Estoril, estoril, Estoril, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
*, *, *, PUNCT, False

, 
, 
, SPACE, False
Folha, folha, Folha, PROPN, False
-, -, -, PUNCT, False
Como, como, como, ADV, True
foi, foi, ser, AUX, True
esse, ess, esse, DET, True
seu, seu, seu, DET, True
primeiro, primeiro, primeiro, ADJ, True
dia, dia, dia, NOUN, False
na, na, em o, ADP, True
Williams, william, Williams, PROPN, False
?, ?, ?, PUNCT, False

, 
, 
, SPACE, False
Senna, senna, Senna, PROPN, False
-, -, -, PROPN, False
Bom, bom, Bom, PROPN, True
,, ,, ,, PUNCT, False
