TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
Nossa, nossa, Nossa, PROPN, True
Caixa, caixa, Caixa, PROPN, False
/, /, /, PUNCT, False
Suzano, suzano, Suzano, PROPN, False
venceu, venceu, vencer, VERB, False
ontem, ontem, ontem, ADV, True
o, o, o, DET, True
duelo, duelo, duelo, NOUN, False
contra, contra, contra, ADP, True
o, o, o, DET, True
Banespa, banespa, Banespa, PROPN, False
no, no, em o, ADP, True
clássico, clássico, clássico, NOUN, False
da, da, de o, ADP, True
Liga, liga, Liga, PROPN, False
Nacional, nacion, Nacional, PROPN, False
Masculina, masculina, Masculina, PROPN, False
de, de, de, ADP, True
Vôlei, vôlei, vôlei, NOUN, False
., ., ., PUNCT, False
A, a, o, DET, True
equipe, equip, equipe, NOUN, False
do, do, de o, ADP, True
técnico, técnico, técnico, NOUN, False
Ricardo, ricardo, Ricardo, PROPN, False
Navajas, navaja, Navajas, PROPN, False
bateu, bateu, bater, VERB, False
o, o, o, DET, True
adversário, adversário, adversário, NOUN, False
fora, fora, fora, ADV, True
de, de, de, ADP, True
casa, casa, casa, NOUN, False
por, por, por, ADP, True
3, 3, 3, NUM, False
sets, set, set, NOUN, False
a, a, a, ADP, True
1, 1, 1, NUM, False
(, (, (, PUNCT, False
16/14, 16/14, 16/14, NUM, False
,, ,, ,, PUNCT, False
15/11, 15/11, 15/11, NUM, False
,, ,, ,, PUNCT, False
15/17, 15/17, 15/17, NUM, False
e, e, e, CCONJ, True
15/12, 15/12, 15/12, NUM, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
136, 136, 136, NUM, False
minutos, minuto, minuto, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Apesar, apesar, apesar, ADV, False
da, da, de o, DET, True
derrota, derrota, derrota, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Banespa, banespa, Banespa, PROPN, False
segue, segu, seguir, VERB, False
na, na, em o, ADP, True
liderança, liderança, liderança, NOUN, False
da, da, de o, ADP, True
competição, competição, competição, NOUN, False
., ., ., PUNCT, False
O, o, o, DET, True
time, time, time, NOUN, False
está, está, estar, AUX, True
empatado, empatado, empatado, ADJ, False
com, com, com, ADP, True
o, o, o, DET, True
mesmo, mesmo, mesmo, ADJ, True
número, número, número, NOUN, True
de, de, de, ADP, True
pontos, ponto, ponto, NOUN, True
(, (, (, PUNCT, False
28, 28, 28, NUM, False
), ), ), PUNCT, False
do, do, de o, ADP, True
Palmeiras, palmeira, Palmeiras, PROPN, False
/, /, /, PUNCT, False
Parmalat, parmalat, Parmalat, PROPN, False
,, ,, ,, PUNCT, False
mas, ma, mas, CCONJ, True
ganha, ganha, ganhar, VERB, False
no, no, em o, ADP, True
set, set, set, PROPN, False
average, averag, average, ADJ, False
(, (, (, PUNCT, False
tem, tem, ter, VERB, True
nove, nove, nove, NUM, True
perdidos, perdido, perdido, NOUN, False
contra, contra, contra, ADP, True
17, 17, 17, NUM, False
dos, do, de o, ADP, True
palmeirenses, palmeirens, palmeirense, NOUN, False
), ), ), PUNCT, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
resultado, resultado, resultado, NOUN, False
negativo, negativo, negativo, ADJ, False
não, não, não, ADV, True
irritou, irrit, irritar, VERB, False
o, o, o, DET, True
técnico, técnico, técnico, NOUN, False
Josenildo, josenildo, Josenildo, PROPN, False
de, de, de, ADP, True
Carvalho, carvalho, Carvalho, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
gostou, gostou, gostar, VERB, False
da, da, de o, ADP, True
atuação, atuação, atuação, NOUN, False
da, da, de o, ADP, True
equipe, equip, equipe, NOUN, False
., ., ., PUNCT, False
", ", ", NUM, False
Banespa, banespa, Banespa, PROPN, False
e, e, e, CCONJ, True
Suzano, suzano, Suzano, PROPN, False
têm, têm, ter, AUX, True
jogado, jogado, jogar, VERB, False
muito, muito, muito, ADV, True
e, e, e, CCONJ, True
com, com, com, ADP, True
frequência, frequência, frequência, NOUN, False
., ., ., PUNCT, False
Os, os, o, DET, True
times, time, time, NOUN, False
se, se, se, PRON, True
conhecem, conhecem, conhecer, VERB, False
bastante, bastant, bastante, ADV, True
e, e, e, CCONJ, True
hoje, hoje, hoje, ADV, False
(, (, (, PUNCT, False
ontem, ontem, ontem, ADV, True
), ), ), PUNCT, False
tivemos, tivemo, ter, VERB, True
problemas, problema, problema, NOUN, False
com, com, com, ADP, True
o, o, o, DET, True
levantamento, levantamento, levantamento, NOUN, False
", ", ", NUM, False
,, ,, ,, PUNCT, False
disse, diss, dizer, VERB, False
Josenildo, josenildo, Josenildo, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Com, com, com, ADP, True
Rodrigo, rodrigo, Rodrigo, PROPN, False
e, e, e, CCONJ, True
Ricardinho, ricardinho, Ricardinho, PROPN, False
se, se, se, PRON, True
revezando, revezando, revezar, VERB, False
em, em, em, ADP, True
todos, todo, todo, DET, True
os, os, o, DET, True
sets, set, sets, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Banespa, banespa, Banespa, PROPN, False
permitiu, permitiu, permitir, VERB, False
que, que, que, SCONJ, True
o, o, o, DET, True
Nossa, nossa, Nossa, PROPN, True
Caixa, caixa, Caixa, PROPN, False
/, /, /, PUNCT, False
Suzano, suzano, Suzano, PROPN, False
aproveitasse, aproveitass, aproveitar, VERB, False
todos, todo, todo, DET, True
os, os, o, DET, True
erros, erro, erro, NOUN, False
do, do, de o, ADP, True
adversário, adversário, adversário, NOUN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
Kid, kid, Kid, PROPN, False
voltando, voltando, voltar, VERB, False
a, a, a, SCONJ, True
passar, passar, passar, VERB, False
com, com, com, ADP, True
