TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Porto, ﻿porto, ﻿Porto, ADJ, False
de, de, de, ADP, True
Galinhas, galinha, Galinhas, PROPN, False
já, já, já, ADV, True
é, é, ser, AUX, True
o, o, o, DET, True
máximo, máximo, grande, NOUN, True
antes, ant, antes, ADV, True
de, de, de, ADP, True
se, se, se, PRON, True
chegar, chegar, chegar, VERB, False
lá, lá, lá, ADV, True
., ., ., PUNCT, False
O, o, o, DET, True
trajeto, trajeto, trajeto, NOUN, False
de, de, de, ADP, True
cerca, cerca, cerca, ADV, False
de, de, de, ADP, True
50, 50, 50, NUM, False
minutos, minuto, minuto, NOUN, False
de, de, de, ADP, True
carro, carro, carro, NOUN, False
a, a, a, ADP, True
partir, partir, partir, VERB, True
do, do, de o, ADP, True
aeroporto, aeroporto, aeroporto, NOUN, False
de, de, de, ADP, True
Guararapes, guararap, Guararapes, PROPN, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
Recife, recif, Recife, PROPN, False
,, ,, ,, PUNCT, False
já, já, já, ADV, True
prepara, prepara, preparar, VERB, False
o, o, o, DET, True
felizardo, felizardo, felizardo, NOUN, False
em, em, em, ADP, True
questão, questão, questão, NOUN, True
:, :, :, PUNCT, False
uma, uma, um, DET, True
estradinha, estradinha, estradinha, NOUN, False
de, de, de, ADP, True
mão, mão, mão, NOUN, False
dupla, dupla, duplo, ADJ, False
com, com, com, ADP, True
muito, muito, muito, ADV, True
verde, verd, verde, ADJ, False
–, –, –, NOUN, False
da, da, de o, ADP, True
cana, cana, cana, NOUN, False
–, –, –, PROPN, False
,, ,, ,, PUNCT, False
muito, muito, muito, ADV, True
azul, azul, azul, ADJ, False
–, –, –, NOUN, False
do, do, de o, ADP, True
céu, céu, céu, NOUN, False
,, ,, ,, PUNCT, False
sempre, sempr, sempre, ADV, True
limpo, limpo, Limpo, PROPN, False
–, –, –, PUNCT, False
e, e, e, CCONJ, True
uma, uma, um, DET, True
luz, luz, luz, NOUN, False
de, de, de, SCONJ, True
enlouquecer, enlouquec, enlouquecer, VERB, False
qualquer, qualquer, qualquer, DET, True
mortal, mortal, mortal, NOUN, False
., ., ., PUNCT, False
Tudo, tudo, tudo, PRON, True
isso, isso, isso, PRON, True
contiua, contiua, contiua, VERB, False
na, na, em o, ADP, True
chegada, chegada, chegada, NOUN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
a, a, o, DET, True
vantagem, vantagem, vantagem, NOUN, False
de, de, de, SCONJ, True
se, se, se, PRON, True
acrescentar, acrescentar, acrescentar, VERB, False
à, à, a o, ADP, True
cena, cena, cena, NOUN, False
um, um, um, NUM, True
mar, mar, mar, NOUN, False
,, ,, ,, PUNCT, False
mas, ma, mas, CCONJ, True
um, um, um, DET, True
marzão, marzão, marzão, NOUN, False
daqueles, daquel, de aquele, ADP, False
verdes, verd, verde, NOUN, False
–, –, –, PUNCT, False
ou, ou, ou, CCONJ, True
será, será, ser, AUX, False
azul, azul, azul, ADJ, False
?, ?, ?, PUNCT, False
–, –, –, NOUN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
arrecifes, arrecif, arrecifes, NOUN, False
que, que, que, PRON, True
transformam, transformam, transformar, VERB, False
a, a, o, DET, True
água, água, água, NOUN, False
em, em, em, ADP, True
tons, ton, tom, NOUN, False
dignos, digno, digno, ADJ, False
do, do, de o, ADP, True
Taiti, taiti, Taiti, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Acrescente-se, acrescente-s, Acrescente-se, VERB, False
ainda, ainda, ainda, ADV, True
uma, uma, um, DET, True
coleção, coleção, coleção, NOUN, False
de, de, de, ADP, True
jangadas, jangada, jangada, NOUN, False
., ., ., PUNCT, False
Você, você, você, PRON, True
já, já, já, ADV, True
andou, andou, andar, VERB, False
de, de, de, ADP, True
jangada, jangada, jangada, NOUN, False
?, ?, ?, PUNCT, False
Então, então, então, ADV, True
está, está, estar, AUX, True
mais, mai, mais, ADV, True
do, do, de o, ADP, True
que, que, que, PRON, True
na, na, em o, ADP, True
hora, hora, hora, NOUN, False
., ., ., PUNCT, False
Como, como, como, ADP, True
elas, ela, ele, PRON, True
só, só, só, ADV, True
circulam, circulam, circular, VERB, False
do, do, de o, ADP, True
lado, lado, lado, NOUN, True
de, de, de, ADP, True
cá, cá, cá, ADV, True
das, da, de o, ADP, True
pedras, pedra, pedra, NOUN, False
,, ,, ,, PUNCT, False
nada, nada, nada, PRON, True
de, de, de, ADP, True
riscos, risco, risco, NOUN, False
., ., ., PUNCT, False
Apenas, apena, apenas, ADV, True
a, a, o, DET, True
sensação, sensação, sensação, NOUN, False
mais, mai, mais, ADV, True
zen, zen, zen, ADJ, False
que, que, que, SCONJ, True
se, se, se, PRON, True
pode, pode, poder, VERB, True
experimentar, experimentar, experimentar, VERB, False
,, ,, ,, PUNCT, False
uma, uma, um, DET, True
espécie, espéci, espécie, NOUN, False
de, de, de, ADP, True
fusão, fusão, fusão, NOUN, False
com, com, com, ADP, True
o, o, o, DET, True
mar, mar, mar, NOUN, False
., ., ., PUNCT, False
Mas, ma, mas, CCONJ, True
isso, isso, isso, PRON, True
é, é, ser, VERB, True
só, só, só, ADV, True
o, o, o, DET, True
começo, começo, começo, NOUN, False
., ., ., PUNCT, False
Para, para, para, ADP, True
a, a, o, DET, True
chegada, chegada, chegada, NOUN, False
está, está, estar, AUX, True
bom, bom, bom, ADJ, True
,, ,, ,, PUNCT, False
não, não, não, ADV, True
está, está, estar, VERB, True
?, ?, ?, PUNCT, False

, 
, 
, SPACE, False
Só, só, só, ADV, True
que, que, que, SCONJ, True
tem, tem, ter, VERB, True
pelo, pelo, por o, ADP, True
menos, meno, menos, NOUN, True
mais, mai, mais, ADV, True
dois, doi, dois, NUM, True
passeios, passeio, passeio, NOUN, False
,, ,, ,, PUNCT, False
fundamentais, fundamentai, fundamental, ADJ, False
., ., ., PUNCT, False
De, de, de, ADP, True
um, um, um, DET, True
lado, lado, lado, NOUN, True
,, ,, ,, PUNCT, False
o, o, o, DET, True
Muro, muro, Muro, PROPN, False
Alto, alto, Alto, PROPN, False
,, ,, ,, PUNCT, False
um, um, um, DET, True
pedaço, pedaço, pedaço, NOUN, False
