TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿A, ﻿a, ﻿A, ADP, False
falta, falta, faltar, NOUN, True
de, de, de, ADP, True
entrosamento, entrosamento, entrosamento, NOUN, False
é, é, ser, AUX, True
o, o, o, DET, True
maior, maior, grande, ADJ, True
problema, problema, problema, NOUN, False
da, da, de o, ADP, True
nova, nova, novo, ADJ, True
equipe, equip, equipe, NOUN, False
do, do, de o, ADP, True
Corinthians, corinthian, Corinthians, PROPN, False
na, na, em o, ADP, True
estréia, estréia, estréia, NOUN, False
do, do, de o, ADP, True
Campeonato, campeonato, Campeonato, PROPN, False
Paulista, paulista, Paulista, PROPN, False
,, ,, ,, PUNCT, False
contra, contra, contra, ADP, True
a, a, o, DET, True
Portuguesa, portuguesa, Portuguesa, PROPN, False
,, ,, ,, PUNCT, False
às, às, a o, ADP, True
16h, 16h, 16h, NOUN, False
., ., ., PUNCT, False
Como, como, como, ADP, True
o, o, o, DET, True
adversário, adversário, adversário, NOUN, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
equipe, equip, equipe, NOUN, False
voltou, voltou, voltar, VERB, False
das, da, de o, ADP, True
férias, féria, férias, NOUN, False
há, há, haver, VERB, False
menos, meno, menos, ADV, True
de, de, de, ADP, True
15, 15, 15, NUM, False
dias, dia, dia, NOUN, False
., ., ., PUNCT, False
O, o, o, DET, True
problema, problema, problema, NOUN, False
é, é, ser, AUX, True
o, o, o, DET, True
número, número, número, NOUN, True
de, de, de, ADP, True
jogadores, jogador, jogador, NOUN, False
que, que, que, PRON, True
chegaram, chegaram, chegar, VERB, False
,, ,, ,, PUNCT, False
voltaram, voltaram, voltar, VERB, False
ou, ou, ou, CCONJ, True
saíram, saíram, sair, VERB, False
desde, desd, desde, ADP, True
o, o, o, DET, True
fim, fim, fim, NOUN, True
do, do, de o, ADP, True
Campeonato, campeonato, Campeonato, PROPN, False
Brasileiro, brasileiro, Brasileiro, PROPN, False
,, ,, ,, PUNCT, False
no, no, em o, ADP, True
meio, meio, meio, NOUN, True
de, de, de, ADP, True
dezembro, dezembro, dezembro, NOUN, False
., ., ., PUNCT, False
Além, além, além, ADV, True
disso, disso, de isso, PRON, True
,, ,, ,, PUNCT, False
é, é, ser, AUX, True
possível, possível, possível, ADJ, True
que, que, que, SCONJ, True
Casagrande, casagrand, Casagrande, PROPN, False
não, não, não, ADV, True
jogue, jogu, jogar, VERB, False
,, ,, ,, PUNCT, False
devido, devido, devido, ADV, False
a, a, a, ADP, True
uma, uma, um, DET, True
contusão, contusão, contusão, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Em, em, em, ADP, True
relação, relação, relação, NOUN, True
à, à, a o, ADP, True
equipe, equip, equipe, NOUN, False
que, que, que, PRON, True
disputou, disput, disputar, VERB, False
o, o, o, DET, True
Campeonato, campeonato, Campeonato, PROPN, False
Brasileiro, brasileiro, Brasileiro, PROPN, False
,, ,, ,, PUNCT, False
saíram, saíram, sair, VERB, False
13, 13, 13, NUM, False
jogadores, jogador, jogador, NOUN, False
., ., ., PUNCT, False
Cinco, cinco, cinco, NUM, True
estavam, estavam, estar, AUX, False
emprestados, emprestado, emprestar, VERB, False
e, e, e, CCONJ, True
foram, foram, ser, AUX, True
devolvidos, devolvido, devolvir, VERB, False
:, :, :, PUNCT, False
Rivaldo, rivaldo, Rivaldo, PROPN, False
e, e, e, CCONJ, True
Leto, leto, Leto, PROPN, False
(, (, (, PUNCT, False
Mogi, mogi, Mogi, PROPN, False
Mirim, mirim, Mirim, PROPN, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
Simão, simão, Simão, PROPN, False
e, e, e, CCONJ, True
Norton, norton, Norton, PROPN, False
(, (, (, PUNCT, False
Internacional, internacion, Internacional, PROPN, False
), ), ), PUNCT, False
e, e, e, CCONJ, True
Mabília, mabília, Mabília, PROPN, False
(, (, (, PUNCT, False
Grêmio, grêmio, Grêmio, PROPN, False
), ), ), PUNCT, False
., ., ., PUNCT, False
Dois, doi, dois, NUM, True
não, não, não, ADV, True
renovaram, renovaram, renovar, VERB, False
o, o, o, DET, True
aluguel, aluguel, aluguel, NOUN, False
de, de, de, ADP, True
seus, seu, seu, DET, True
passes, pass, passe, NOUN, False
:, :, :, PUNCT, False
Luís, luí, Luís, PROPN, False
Carlos, carlo, Carlos, PROPN, False
