TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
foi, foi, ser, AUX, True
a, a, o, DET, True
Santo, santo, Santo, PROPN, False
André, andré, André, PROPN, False
assustado, assustado, assustar, VERB, False
pelo, pelo, por o, ADP, True
fantasma, fantasma, fantasma, NOUN, False
dos, do, de o, ADP, True
desfalques, desfalqu, desfalque, NOUN, False
e, e, e, CCONJ, True
do, do, de o, ADP, True
suposto, suposto, suposto, ADJ, False
desentrosamento, desentrosamento, desentrosamento, NOUN, False
do, do, de o, ADP, True
time, time, time, NOUN, False
,, ,, ,, PUNCT, False
mas, ma, mas, CCONJ, True
o, o, o, PRON, True
que, que, que, PRON, True
se, se, se, PRON, True
viu, viu, ver, VERB, False
no, no, em o, ADP, True
gramado, gramado, gramado, NOUN, False
do, do, de o, ADP, True
estádio, estádio, estádio, NOUN, False
Bruno, bruno, Bruno, PROPN, False
José, josé, José, PROPN, False
Daniel, daniel, Daniel, PROPN, False
foi, foi, ser, AUX, True
um, um, um, DET, True
time, time, time, NOUN, False
rápido, rápido, rápido, ADJ, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
desmontou, desmont, desmontar, VERB, False
a, a, o, DET, True
defesa, defesa, defesa, NOUN, False
adversária, adversária, adversário, ADJ, False
com, com, com, ADP, True
o, o, o, DET, True
rodízio, rodízio, rodízio, NOUN, False
de, de, de, ADP, True
posições, posiçõ, posição, NOUN, False
no, no, em o, ADP, True
ataque, ataqu, ataque, NOUN, False
., ., ., PUNCT, False
Venceu, venceu, Venceu, VERB, False
por, por, por, ADP, True
4, 4, 4, NUM, False
a, a, a, ADP, True
1, 1, 1, NUM, False
na, na, em o, ADP, True
sua, sua, seu, DET, True
estréia, estréia, estréia, NOUN, False
no, no, em o, ADP, True
Campeonato, campeonato, Campeonato, PROPN, False
Paulista, paulista, Paulista, PROPN, False
e, e, e, CCONJ, True
poderia, poderia, poder, VERB, False
ter, ter, ter, AUX, True
feito, feito, fazer, VERB, False
mais, mai, mais, ADV, True
gols, gol, gol, ADJ, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Sem, sem, sem, ADP, True
Telê, telê, Telê, PROPN, False
Santana, santana, Santana, PROPN, False
,, ,, ,, PUNCT, False
de, de, de, ADP, True
férias, féria, férias, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
técnico, técnico, técnico, NOUN, False
dos, do, de o, ADP, True
juniores, junior, juniores, PROPN, False
Murici, murici, Murici, PROPN, False
escalou, escal, escalar, VERB, False
o, o, o, DET, True
melhor, melhor, bom, ADJ, False
time, time, time, NOUN, False
que, que, que, PRON, True
tinha, tinha, ter, VERB, False
em, em, em, ADP, True
mãos, mão, mão, NOUN, False
., ., ., PUNCT, False
As, as, o, DET, True
principais, principai, principal, ADJ, False
surpresas, surpresa, surpresa, NOUN, False
foram, foram, ser, AUX, True
o, o, o, DET, True
lateral-direito, lateral-direito, lateral-direito, NOUN, False
Neguitão, neguitão, Neguitão, ADJ, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
lembra, lembra, lembrar, VERB, False
uma, uma, um, DET, True
versão, versão, versão, NOUN, False
mais, mai, mais, ADV, True
