TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿A, ﻿a, ﻿A, VERB, False
impressão, impressão, impressãor, VERB, False
que, que, que, SCONJ, True
fica, fica, ficar, VERB, False
depois, depoi, depois, ADV, True
da, da, de o, ADP, True
acachapante, acachapant, acachapante, ADJ, False
vitória, vitória, vitória, NOUN, False
de, de, de, ADP, True
Steffi, steffi, Steffi, PROPN, False
Graf, graf, Graf, PROPN, False
sobre, sobr, sobre, ADP, True
Arantxa, arantxa, Arantxa, PROPN, False
Sanchez, sanchez, Sanchez, PROPN, False
é, é, ser, AUX, True
a, a, o, PRON, True
de, de, de, SCONJ, True
que, que, que, SCONJ, True
o, o, o, DET, True
tênis, têni, tênis, NOUN, False
feminino, feminino, feminino, ADJ, False
vive, vive, viver, VERB, False
uma, uma, um, DET, True
fase, fase, fase, NOUN, False
de, de, de, ADP, True
chatice, chatic, chatice, NOUN, False
sem, sem, sem, ADP, True
igual, igual, igual, ADJ, False
., ., ., PUNCT, False
Steffi, steffi, Steffi, PROPN, False
venceu, venceu, vencer, VERB, False
os, os, o, DET, True
quatro, quatro, quatro, NUM, True
últimos, último, último, ADJ, False
torneios, torneio, torneio, NOUN, False
do, do, de o, ADP, True
Grand, grand, Grand, PROPN, False
Slam, slam, Slam, PROPN, False
–, –, –, PROPN, False
não, não, não, ADV, True
por, por, por, ADP, True
coincidência, coincidência, coincidência, NOUN, False
,, ,, ,, PUNCT, False
os, os, o, PRON, True
que, que, que, PRON, True
não, não, não, ADV, True
contaram, contaram, contar, VERB, False
com, com, com, ADP, True
a, a, o, DET, True
presença, presença, presença, NOUN, False
da, da, de o, ADP, True
sérvia, sérvia, sérvio, NOUN, False
Monica, monica, Monica, PROPN, False
Seles, sele, Seles, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Quando, quando, quando, SCONJ, True
aquele, aquel, aquele, DET, True
alemão, alemão, alemão, NOUN, False
maluco, maluco, maluco, ADJ, False
esfaqueou, esfaqu, esfaquear, VERB, False
Seles, sele, Seles, NOUN, False
em, em, em, ADP, True
abril, abril, abril, NOUN, False
do, do, de o, ADP, True
ano, ano, ano, NOUN, False
passado, passado, passado, ADJ, False
no, no, em o, ADP, True
Torneio, torneio, Torneio, PROPN, False
de, de, de, ADP, True
Hamburgo, hamburgo, Hamburgo, PROPN, False
,, ,, ,, PUNCT, False
ele, ele, ele, PRON, True
conseguiu, conseguiu, conseguir, VERB, False
seu, seu, seu, DET, True
intento, intento, intento, NOUN, False
., ., ., PUNCT, False
Fã, fã, fã, NOUN, False
de, de, de, ADP, True
Steffi, steffi, Steffi, PROPN, False
Graf, graf, Graf, PROPN, False
,, ,, ,, PUNCT, False
ele, ele, ele, PRON, True
queria, queria, querer, VERB, False
tirar, tirar, tirar, VERB, False
Seles, sele, Seles, PROPN, False
do, do, de o, ADP, True
caminho, caminho, caminho, NOUN, True
de, de, de, ADP, True
sua, sua, seu, DET, True
musa, musa, musa, NOUN, False
., ., ., PUNCT, False
Foi, foi, ser, SCONJ, True
isso, isso, isso, PRON, True
que, que, que, PRON, True
aconteceu, aconteceu, acontecer, VERB, False
e, e, e, CCONJ, True
,, ,, ,, PUNCT, False
pior, pior, mau, ADV, False
,, ,, ,, PUNCT, False
por, por, por, ADP, True
muito, muito, muito, ADV, True
mais, mai, mais, DET, True
tempo, tempo, tempo, NOUN, True
do, do, de o, ADP, True
que, que, que, PRON, True
se, se, se, PRON, True
esperava, esperava, esperar, VERB, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
atentado, atentado, atentado, NOUN, False
ocorreu, ocorreu, ocorrer, VERB, False
num, num, em um, ADP, True
momento, momento, momento, NOUN, True
em, em, em, ADP, True
que, que, que, PRON, True
Seles, sele, Seles, PROPN, False
estava, estava, estar, AUX, True
começando, começando, começar, VERB, False
a, a, a, SCONJ, True
consolidar, consolidar, consolidar, VERB, False
superioridade, superioridad, superioridade, NOUN, False
sobre, sobr, sobre, ADP, True
a, a, o, DET, True
rival, rival, rival, NOUN, False
., ., ., PUNCT, False
Dos, do, de o, ADP, True
seis, sei, seis, NUM, True
últimos, último, último, ADJ, False
torneios, torneio, torneio, NOUN, False
de, de, de, ADP, True
Grand, grand, Grand, PROPN, False
Slam, slam, Slam, PROPN, False
até, até, até, ADP, True
então, então, então, NOUN, True
,, ,, ,, PUNCT, False
Seles, sele, Seles, PROPN, False
tinha, tinha, ter, AUX, False
vencido, vencido, vencer, VERB, False
cinco, cinco, cinco, NUM, True
., ., ., PUNCT, False
Perdeu, perdeu, Perdeu, VERB, False
na, na, em o, ADP, True
grama, grama, grama, NOUN, False
de, de, de, ADP, True
Wimbledon, wimbledon, Wimbledon, PROPN, False
para, para, para, ADP, True
Graf, graf, Graf, PROPN, False
,, ,, ,, PUNCT, False
na, na, em o, ADP, True
única, única, único, ADJ, False
superfície, superfíci, superfície, NOUN, False
em, em, em, ADP, True
que, que, que, PRON, True
demonstra, demonstra, demonstrar, VERB, False
pouca, pouca, pouco, DET, True
adaptação, adaptação, adaptação, NOUN, False
., ., ., PUNCT, False
Agora, agora, agora, ADV, True
,, ,, ,, PUNCT, False
depois, depoi, depois, ADV, True
do, do, de o, ADP, True
afastamento, afastamento, afastamento, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
retorno, retorno, retorno, NOUN, False
de, de, de, ADP, True
Seles, sele, seles, NOUN, False
é, é, ser, AUX, True
uma, uma, um, DET, True
incógnita, incógnita, incógnita, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
A, a, o, DET, True
questão, questão, questão, NOUN, True
já, já, já, ADV, True
não, não, não, ADV, True
é, é, ser, VERB, True
quando, quando, quando, ADV, True
Seles, sele, Seles, PROPN, False
retorna, retorna, retornar, VERB, False
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
sim, sim, sim, ADV, True
como, como, como, SCONJ, True
