TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿A, ﻿a, ﻿A, ADP, False
vitória, vitória, vitória, NOUN, False
de, de, de, ADP, True
4, 4, 4, NUM, False
a, a, a, ADP, True
2, 2, 2, NUM, False
ontem, ontem, ontem, ADV, True
sobre, sobr, sobre, ADP, True
o, o, o, DET, True
Flamengo, flamengo, Flamengo, PROPN, False
no, no, em o, ADP, True
Pacaembu, pacaembu, Pacaembu, PROPN, False
consagrou, consagr, consagrar, VERB, False
o, o, o, DET, True
quarteto, quarteto, quarteto, NOUN, False
de, de, de, ADP, True
artilheiros, artilheiro, artilheiro, NOUN, False
do, do, de o, ADP, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
na, na, em o, ADP, True
25ª, 25ª, 25ª, ADJ, False
Copa, copa, copa, NOUN, False
SP, sp, SP, PROPN, False
de, de, de, ADP, True
Juniores, junior, Juniores, PROPN, False
., ., ., PUNCT, False
O, o, o, DET, True
quarteto, quarteto, quarteto, NOUN, False
inclui, inclui, incluir, VERB, False
um, um, um, DET, True
reserva, reserva, reserva, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
camisa, camisa, camisa, NOUN, False
14, 14, 14, NUM, False
Caio, caio, Caio, PROPN, False
., ., ., PUNCT, False
Ele, ele, ele, PRON, True
,, ,, ,, PUNCT, False
o, o, o, DET, True
ponta-esquerda, ponta-esquerda, ponta-esquerda, NOUN, False
Toninho, toninho, Toninho, PROPN, False
e, e, e, CCONJ, True
o, o, o, DET, True
centroavante, centroavant, centroavante, NOUN, False
Guilherme, guilherm, Guilherme, PROPN, False
marcaram, marcaram, marcar, VERB, False
quatro, quatro, quatro, NUM, True
gols, gol, gol, NOUN, False
cada, cada, cada, DET, True
., ., ., PUNCT, False
O, o, o, DET, True
meia, meia, meia, NOUN, False
Jamelli, jamelli, Jamelli, PROPN, False
fez, fez, fazer, VERB, True
seis, sei, seis, NUM, True
e, e, e, CCONJ, True
divide, divid, dividir, VERB, False
a, a, o, DET, True
artilharia, artilharia, artilharia, NOUN, False
da, da, de o, ADP, True
Copa, copa, copa, NOUN, False
com, com, com, ADP, True
o, o, o, DET, True
atacante, atacant, atacante, NOUN, False
flamenguista, flamenguista, flamenguista, ADJ, False
Marco, marco, Marco, PROPN, False
Aurélio, aurélio, Aurélio, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Apesar, apesar, apesar, ADV, False
dos, do, de o, DET, True
quatro, quatro, quatro, NUM, True
gols, gol, gol, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
não, não, não, ADV, True
repetiu, repetiu, repetir, VERB, False
o, o, o, DET, True
nível, nível, nível, NOUN, True
das, da, de o, ADP, True
outras, outra, outro, DET, True
apresentações, apresentaçõ, apresentação, NOUN, False
., ., ., PUNCT, False
Contra, contra, contra, ADP, True
um, um, um, DET, True
adversário, adversário, adversário, NOUN, False
inexperiente, inexperient, inexperiente, ADJ, False
–, –, –, PUNCT, False
vários, vário, vários, DET, True
jogadores, jogador, jogador, NOUN, False
do, do, de o, ADP, True
Flamengo, flamengo, Flamengo, PROPN, False
têm, têm, ter, VERB, True
menos, meno, menos, ADV, True
de, de, de, ADP, True
18, 18, 18, NUM, False
anos, ano, ano, NOUN, False
–, –, –, ADJ, False
,, ,, ,, PUNCT, False
os, os, o, DET, True
são-paulinos, são-paulino, são-paulino, NOUN, False
–, –, –, NOUN, False
com, com, com, ADP, True
idade, idad, idade, NOUN, False
média, média, médio, ADJ, False
de, de, de, ADP, True
20, 20, 20, NUM, False
–, –, –, NOUN, False
não, não, não, ADV, True
mostraram, mostraram, mostrar, VERB, False
a, a, o, DET, True
mesma, mesma, mesmo, ADJ, False
velocidade, velocidad, velocidade, NOUN, False
e, e, e, CCONJ, True
toque, toqu, toque, NOUN, False
de, de, de, ADP, True
bola, bola, bola, NOUN, False
., ., ., PUNCT, False
Os, os, o, DET, True
meias, meia, meia, NOUN, False
Jamelli, jamelli, Jamelli, PROPN, False
e, e, e, CCONJ, True
Pereira, pereira, Pereira, PROPN, False
tiveram, tiveram, ter, VERB, True
atuação, atuação, atuação, NOUN, False
apagada, apagada, apagar, VERB, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
No, no, em o, ADP, True
início, início, início, NOUN, False
da, da, de o, ADP, True
partida, partida, partida, NOUN, False
,, ,, ,, PUNCT, False
aliás, aliá, aliás, ADV, False
,, ,, ,, PUNCT, False
foi, foi, ser, AUX, True
o, o, o, DET, True
Flamengo, flamengo, Flamengo, PROPN, False
quem, quem, quem, PRON, True
jogou, jogou, jogar, VERB, False
melhor, melhor, melhor, ADV, False
., ., ., PUNCT, False
O, o, o, DET, True
técnico, técnico, técnico, NOUN, False
Marcos, marco, Marcos, PROPN, False
César, césar, César, PROPN, False
montou, montou, montar, VERB, False
um, um, um, DET, True
esquema, esquema, esquema, NOUN, False
3-5-2, 3-5-2, 3-5-2, NUM, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
Marcelo, marcelo, Marcelo, PROPN, False
como, como, como, ADP, True
líbero, líbero, líbero, NOUN, False
., ., ., PUNCT, False
Na, na, em o, ADP, True
frente, frent, frente, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
centroavante, centroavant, centroavante, NOUN, False
Marco, marco, Marco, PROPN, False
Aurélio, aurélio, Aurélio, PROPN, False
era, era, ser, AUX, True
ajudado, ajudado, ajudar, VERB, False
por, por, por, ADP, True
Sandro, sandro, Sandro, PROPN, False
Riva, riva, Riva, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Aos, ao, a o, ADP, True
poucos, pouco, pouco, PRON, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
avançou, avanç, avançar, VERB, False
seu, seu, seu, DET, True
meio-campo, meio-campo, meio-campo, NOUN, False
e, e, e, CCONJ, True
o, o, o, DET, True
Flamengo, flamengo, Flamengo, PROPN, False
recuou, recuou, recuar, VERB, False
Sandro, sandro, Sandro, PROPN, False
e, e, e, CCONJ, True
Michel, michel, Michel, PROPN, False
e, e, e, CCONJ, True
passou, passou, passar, VERB, False
a, a, a, SCONJ, True
jogar, jogar, jogar, VERB, False
no, no, em o, ADP, True
5-3-2, 5-3-2, 5-3-2, NUM, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
os, os, o, DET, True
três, trê, três, NUM, True
homens, homen, homem, NOUN, False
de, de, de, ADP, True
meio, meio, meio, NOUN, True
atuando, atuando, atuar, VERB, False
quase, quas, quase, ADV, False
só, só, só, ADV, True
na, na, em o, ADP, True
marcação, marcação, marcação, NOUN, False
., ., ., PUNCT, False
Marco, marco, Marco, PROPN, False
Aurélio, aurélio, Aurélio, PROPN, False
e, e, e, CCONJ, True
Ronaldo, ronaldo, Ronaldo, PROPN, False
ficaram, ficaram, ficar, VERB, False
então, então, então, ADV, True
isolados, isolado, isolar, VERB, False
na, na, em o, ADP, True
frente, frent, frente, NOUN, False
., ., ., PUNCT, False
