TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
basquete, basquet, basquete, NOUN, False
paulista, paulista, paulista, ADJ, False
define, defin, definir, VERB, False
os, os, o, DET, True
seus, seu, seu, DET, True
dois, doi, dois, NUM, True
campeões, campeõ, campeão, NOUN, False
da, da, de o, ADP, True
temporada, temporada, temporada, NOUN, False
:, :, :, PUNCT, False
o, o, o, DET, True
masculino, masculino, masculino, NOUN, False
e, e, e, CCONJ, True
o, o, o, DET, True
feminino, feminino, feminino, NOUN, False
., ., ., PUNCT, False
A, a, o, DET, True
decisão, decisão, decisão, NOUN, False
do, do, de o, ADP, True
masculino, masculino, masculino, NOUN, False
começou, começ, começar, VERB, False
sexta-feira, sexta-feira, sexta-feira, NOUN, False
., ., ., PUNCT, False
Hoje, hoje, hoje, ADV, False
tem, tem, ter, VERB, True
as, as, o, DET, True
suas, sua, seu, DET, True
semifinais, semifinai, semifinal, NOUN, False
e, e, e, CCONJ, True
na, na, em o, ADP, True
terça, terça, terça, NOUN, False
,, ,, ,, PUNCT, False
as, as, o, DET, True
finais, finai, final, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Na, na, em o, ADP, True
vitória, vitória, vitória, NOUN, False
do, do, de o, ADP, True
Dharma-Yara, dharma-yara, Dharma-Yara, PROPN, False
sobre, sobr, sobre, ADP, True
o, o, o, DET, True
Guaru, guaru, Guaru, PROPN, False
por, por, por, ADP, True
128, 128, 128, NUM, False
a, a, a, ADP, True
111, 111, 111, NUM, False
(, (, (, PUNCT, False
59, 59, 59, NUM, False
a, a, a, ADP, True
51, 51, 51, NUM, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
anteontem, anteontem, anteontem, ADV, False
,, ,, ,, PUNCT, False
os, os, o, DET, True
principais, principai, principal, ADJ, False
cestinhas, cestinha, cestinha, NOUN, False
foram, foram, ser, AUX, True
Gema, gema, Gema, PROPN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
30, 30, 30, NUM, False
pontos, ponto, ponto, NOUN, True
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
Cadum, cadum, Cadum, PROPN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
23, 23, 23, NUM, False
,, ,, ,, PUNCT, False
para, para, para, ADP, True
os, os, o, DET, True
vencedores, vencedor, vencedor, NOUN, False
,, ,, ,, PUNCT, False
enquanto, enquanto, enquanto, ADV, True
no, no, em o, ADP, True
time, time, time, NOUN, False
perdedor, perdedor, perdedor, ADJ, False
Spellman, spellman, Spellman, PROPN, False
fez, fez, fazer, VERB, True
36, 36, 36, NUM, False
pontos, ponto, ponto, NOUN, True
e, e, e, CCONJ, True
Rolando, rolando, Rolando, PROPN, False
,, ,, ,, PUNCT, False
23, 23, 23, NUM, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
A, a, o, DET, True
vitória, vitória, vitória, NOUN, False
do, do, de o, ADP, True
Palmeiras, palmeira, Palmeiras, PROPN, False
sobre, sobr, sobre, ADP, True
o, o, o, DET, True
Banespa, banespa, Banespa, PROPN, False
por, por, por, ADP, True
85, 85, 85, NUM, False
a, a, a, ADP, True
75, 75, 75, NUM, False
(, (, (, PUNCT, False
41, 41, 41, NUM, False
a, a, a, ADP, True
31, 31, 31, NUM, False
), ), ), PUNCT, False
teve, teve, ter, VERB, True
como, como, como, ADP, True
cestinhas, cestinha, cestinha, NOUN, False
Patterson, patterson, Patterson, PROPN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
20, 20, 20, NUM, False
