TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Embore, ﻿embor, ﻿Embore, AUX, False
ocupe, ocup, ocupe, NOUN, False
a, a, o, DET, True
menor, menor, pequeno, ADJ, True
área, área, área, NOUN, True
dos, do, de o, ADP, True
11, 11, 11, NUM, False
mil, mil, mil, NUM, True
hectares, hectar, hectare, NOUN, False
do, do, de o, ADP, True
Walt, walt, Walt, PROPN, False
Disney, disney, disney, ADJ, False
World, world, World, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Magic, magic, Magic, PROPN, False
Kingdom, kingdom, Kingdom, PROPN, False
dificilmente, dificilment, dificilmente, ADV, False
desaponta, desaponta, desapontar, VERB, False
seus, seu, seu, DET, True
visitantes, visitant, visitante, NOUN, False
–, –, –, PUNCT, False
o, o, o, DET, True
mesmo, mesmo, mesmo, PRON, True
não, não, não, ADV, True
se, se, se, PRON, True
pode, pode, poder, VERB, True
dizer, dizer, dizer, VERB, True
do, do, de o, ADP, True
Epcot, epcot, Epcot, PROPN, False
Center, center, Center, PROPN, False
., ., ., PUNCT, False
Estrategicamente, estrategicament, estrategicamente, ADV, False
localizado, localizado, localizar, VERB, False
na, na, em o, ADP, True
entrada, entrada, entrada, NOUN, False
do, do, de o, ADP, True
parque, parqu, parque, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
monumental, monument, monumental, ADJ, False
castelo, castelo, castelo, NOUN, False
da, da, de o, ADP, True
Cinderela, cinderela, Cinderela, PROPN, False
,, ,, ,, PUNCT, False
de, de, de, ADP, True
55, 55, 55, NUM, False
metros, metro, metro, NOUN, False
,, ,, ,, PUNCT, False
é, é, ser, AUX, True
o, o, o, DET, True
primeiro, primeiro, primeiro, ADJ, True
sinal, sinal, sinal, NOUN, False
de, de, de, SCONJ, True
que, que, que, PRON, True
no, no, em o, ADP, True
Reino, reino, Reino, PROPN, False
Mágico, mágico, Mágico, PROPN, False
todos, todo, todo, DET, True
os, os, o, DET, True
sonhos, sonho, sonho, NOUN, False
infantis, infanti, infantil, ADJ, False
podem, podem, poder, VERB, True
se, se, se, PRON, True
tornar, tornar, tornar, VERB, False
realidade, realidad, realidade, NOUN, False
–, –, –, PUNCT, False
pelo, pelo, por o, ADP, True
menos, meno, menos, NOUN, True
por, por, por, ADP, True
um, um, um, NUM, True
ou, ou, ou, CCONJ, True
dois, doi, dois, NUM, True
dias, dia, dia, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
É, é, ser, AUX, True
esse, ess, esse, PRON, True
o, o, o, DET, True
tempo, tempo, tempo, NOUN, True
necessário, necessário, necessário, ADJ, False
para, para, para, SCONJ, True
brincar, brincar, brincar, VERB, False
em, em, em, ADP, True
suas, sua, seu, DET, True
mais, mai, mais, ADV, True
de, de, de, ADP, True
40, 40, 40, NUM, False
atrações, atraçõ, atração, NOUN, False
., ., ., PUNCT, False
As, as, o, DET, True
melhores, melhor, bom, NOUN, False
são, são, ser, AUX, True
a, a, o, DET, True
Space, space, Space, PROPN, False
Mountain, mountain, Mountain, PROPN, False
,, ,, ,, PUNCT, False
Big, big, Big, PROPN, False
Thunder, thunder, Thunder, PROPN, False
Mountain, mountain, Mountain, PROPN, False
Railroad, railroad, Railroad, PROPN, False
,, ,, ,, PUNCT, False
Splash, splash, Splash, PROPN, False
Mountain, mountain, Mountain, PROPN, False
,, ,, ,, PUNCT, False
Piratas, pirata, Piratas, PROPN, False
of, of, of, PROPN, False
The, the, The, PROPN, False
Caribbean, caribbean, Caribbean, PROPN, False
,, ,, ,, PUNCT, False
Peter, peter, Peter, PROPN, False
's, 's, 's, PROPN, False
Pan, pan, Pan, PROPN, False
Flight, flight, Flight, PROPN, False
e, e, e, CCONJ, True
It, it, It, PROPN, False
's, 's, 's, PROPN, False
a, a, o, DET, True
Small, small, small, PROPN, False
World, world, World, PROPN, False
–, –, –, PUNCT, False
realmente, realment, realmente, ADV, False
imperdíveis, imperdívei, imperdível, ADJ, False
., ., ., PUNCT, False
Mas, ma, mas, CCONJ, True
o, o, o, DET, True
feitiço, feitiço, feitiço, NOUN, False
fica, fica, ficar, VERB, False
mesmo, mesmo, mesmo, ADV, True
por, por, por, ADP, True
conta, conta, conta, NOUN, False
da, da, de o, ADP, True
The, the, The, PROPN, False
Main, main, Main, PROPN, False
Street, street, Street, PROPN, False
Electrical, electr, Electrical, PROPN, False
Parade, parad, Parade, PROPN, False
,, ,, ,, PUNCT, False
um, um, um, DET, True
desfile, desfil, desfile, NOUN, False
de, de, de, ADP, True
todos, todo, todo, DET, True
os, os, o, DET, True
personagens, personagen, personagem, NOUN, False
Disney, disney, Disney, PROPN, False
em, em, em, ADP, True
carros, carro, carro, NOUN, False
alegóricos, alegórico, alegórico, ADJ, False
enfeitados, enfeitado, enfeitar, VERB, False
com, com, com, ADP, True
um, um, um, NUM, True
milhão, milhão, milhão, NUM, False
de, de, de, ADP, True
luzes, luze, luz, NOUN, False
pisca-pisca, pisca-pisca, pisca-pisca, ADJ, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Há, há, haver, VERB, False
dez, dez, dez, NUM, True
anos, ano, ano, NOUN, False
,, ,, ,, PUNCT, False
quando, quando, quando, ADV, True
foi, foi, ser, AUX, True
inaugurado, inaugurado, inaugurar, VERB, False
,, ,, ,, PUNCT, False
Epcot, epcot, Epcot, PROPN, False
Center, center, Center, PROPN, False
também, também, também, ADV, True
foi, foi, ser, AUX, True
sucesso, sucesso, sucesso, NOUN, False
absoluto, absoluto, absoluto, ADJ, False
., ., ., PUNCT, False
O, o, o, DET, True
Protótipo, protótipo, Protótipo, PROPN, False
Experimental, experiment, Experimental, PROPN, False
da, da, de o, ADP, True
Comunidade, comunidad, Comunidade, PROPN, False
do, do, de o, ADP, True
Amanhã, amanhã, Amanhã, PROPN, False
antecipava, antecipava, antecipar, VERB, False
idéias, idéia, idéia, NOUN, False
e, e, e, CCONJ, True
avanços, avanço, avanço, NOUN, False
tecnológicos, tecnológico, tecnológico, ADJ, False
., ., ., PUNCT, False
Mas, ma, mas, CCONJ, True
a, a, o, DET, True
evolução, evolução, evolução, NOUN, False
foi, foi, ser, AUX, True
mais, mai, mais, ADV, True
rápida, rápida, rápido, ADJ, False
que, que, que, SCONJ, True
os, os, o, DET, True
computadores, computador, computador, NOUN, False
da, da, de o, ADP, True
equipe, equip, equipe, NOUN, False
de, de, de, ADP, True
criação, criação, criação, NOUN, False
de, de, de, ADP, True
Walt, walt, Walt, NOUN, False
Disney, disney, Disney, PROPN, False
., ., ., PUNCT, False
Hoje, hoje, hoje, ADV, False
,, ,, ,, PUNCT, False
algumas, alguma, algum, DET, True
atrações, atraçõ, atração, NOUN, False
estão, estão, estar, AUX, True
ultrapassadas, ultrapassada, ultrapassado, ADJ, False
., ., ., PUNCT, False
Isso, isso, isso, PRON, True
não, não, não, ADV, True
significa, significa, significar, VERB, False
,, ,, ,, PUNCT, False
entretanto, entretanto, entretanto, CCONJ, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
não, não, não, ADV, True
vale, vale, valer, VERB, False
a, a, o, DET, True
pena, pena, pena, NOUN, False
visitá-lo, visitá-lo, visitar ele, VERB, False
., ., ., PUNCT, False
Apenas, apena, apenas, ADV, True
racionalize, racion, racionalizar, VERB, False
o, o, o, DET, True
tempo, tempo, tempo, NOUN, True
., ., ., PUNCT, False

, 
, 
, SPACE, False
Na, na, em o, ADP, True
entrada, entrada, entrada, NOUN, False
,, ,, ,, PUNCT, False
depois, depoi, depois, ADV, True
de, de, de, ADP, True
passar, passar, passar, VERB, False
pela, pela, por o, ADP, True
imponente, imponent, imponente, ADJ, False
geosfera, geosfera, geosferar, NOUN, False
prateada, prateada, prateado, VERB, False
–, –, –, PUNCT, False
