TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Quem, ﻿quem, ﻿Quir, VERB, False
quiser, quiser, querer, VERB, False
assistir, assistir, assistir, VERB, False
a, a, o, DET, True
final, final, final, NOUN, True
da, da, de o, ADP, True
Copa, copa, copa, NOUN, False
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
de, de, de, ADP, True
Juniores, junior, Juniores, PROPN, False
,, ,, ,, PUNCT, False
dia, dia, dia, NOUN, False
25, 25, 25, NUM, False
de, de, de, ADP, True
janeiro, janeiro, janeiro, NOUN, False
no, no, em o, ADP, True
Pacaembu, pacaembu, Pacaembu, PROPN, False
,, ,, ,, PUNCT, False
terá, terá, ter, AUX, False
que, que, que, SCONJ, True
pagar, pagar, pagar, VERB, False
ingresso, ingresso, ingresso, NOUN, False
de, de, de, ADP, True
CR$, cr$, CR$, SYM, False
1.000,00, 1.000,00, 1.000,00, NUM, False
., ., ., PUNCT, False
Além, além, além, ADV, True
disso, disso, de isso, PRON, True
,, ,, ,, PUNCT, False
os, os, o, DET, True
torcedores, torcedor, torcedor, NOUN, False
que, que, que, PRON, True
forem, forem, ser, AUX, False
acompanhar, acompanhar, acompanhar, VERB, False
as, as, o, DET, True
partidas, partida, partida, NOUN, False
do, do, de o, ADP, True
torneio, torneio, torneio, NOUN, False
a, a, a, ADP, True
partir, partir, partir, VERB, True
da, da, de o, ADP, True
próxima, próxima, próximo, ADJ, True
fase, fase, fase, NOUN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
tem, tem, ter, VERB, True
início, início, início, NOUN, False
dia, dia, dia, NOUN, False
14, 14, 14, NUM, False
,, ,, ,, PUNCT, False
serão, serão, ser, AUX, False
obrigados, obrigado, obrigar, VERB, False
a, a, a, SCONJ, True
retirar, retirar, retirar, VERB, False
convites, convit, convite, NOUN, False
em, em, em, ADP, True
seus, seu, seu, DET, True
respectivos, respectivo, respectivo, ADJ, False
clubes, clube, clube, NOUN, False
., ., ., PUNCT, False
Eles, ele, eles, PRON, True
estarão, estarão, estar, AUX, False
disponíveis, disponívei, disponível, ADJ, False
a, a, a, ADP, True
partir, partir, partir, VERB, True
das, da, de o, ADP, True
12h, 12h, 12h, NOUN, False
de, de, de, ADP, True
amanhã, amanhã, amanhã, ADV, False
,, ,, ,, PUNCT, False
nas, na, em o, ADP, True
bilheterias, bilheteria, bilheteria, NOUN, False
dos, do, de o, ADP, True
clubes, clube, clube, NOUN, False
classificados, classificado, classificar, VERB, False
., ., ., PUNCT, False
Torcedores, torcedor, torcedores, NOUN, False
de, de, de, ADP, True
outros, outro, outro, DET, True
clubes, clube, clube, NOUN, False
ainda, ainda, ainda, ADV, True
não, não, não, ADV, True
tem, tem, ter, VERB, True
local, local, local, NOUN, True
definido, definido, definir, VERB, False
para, para, para, SCONJ, True
retirar, retirar, retirar, VERB, False
ingressos, ingresso, ingresso, NOUN, False
., ., ., PUNCT, False
Cada, cada, cada, DET, True
rodada, rodada, rodada, NOUN, False
terá, terá, ter, VERB, False
convites, convit, convite, NOUN, False
de, de, de, ADP, True
uma, uma, um, DET, True
cor, cor, cor, NOUN, False
,, ,, ,, PUNCT, False
para, para, para, SCONJ, True
que, que, que, SCONJ, True
não, não, não, ADV, True
haja, haja, haver, VERB, False
o, o, o, DET, True
uso, uso, uso, NOUN, False
indevido, indevido, indevir, VERB, False
dos, do, de o, ADP, True
mesmos, mesmo, mesmo, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Essa, essa, esse, PRON, True
foi, foi, ser, AUX, True
a, a, o, DET, True
saída, saída, saída, NOUN, False
