TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
croata, croata, croata, NOUN, False
Goran, goran, Goran, PROPN, False
Ivanisevic, ivanisev, Ivanisevic, PROPN, False
,, ,, ,, PUNCT, False
eliminado, eliminado, eliminar, VERB, False
nas, na, em o, ADP, True
quartas-de-final, quartas-de-fin, quarta-de-final, NOUN, False
por, por, por, ADP, True
Jim, jim, Jim, PROPN, False
Courier, courier, Courier, PROPN, False
,, ,, ,, PUNCT, False
deixou, deixou, deixar, VERB, False
a, a, o, DET, True
Austrália, austrália, Austrália, PROPN, False
jurando, jurando, jurar, VERB, False
não, não, não, ADV, True
voltar, voltar, voltar, VERB, False
para, para, para, SCONJ, True
disputar, disputar, disputar, VERB, False
o, o, o, DET, True
torneio, torneio, torneio, NOUN, False
do, do, de o, ADP, True
ano, ano, ano, NOUN, False
que, que, que, PRON, True
vem, vem, vir, VERB, True
., ., ., PUNCT, False
O, o, o, DET, True
tenista, tenista, tenista, NOUN, False
está, está, estar, AUX, True
inconformado, inconformado, inconformado, ADJ, False
com, com, com, ADP, True
a, a, o, DET, True
multa, multa, multa, NOUN, False
de, de, de, ADP, True
US$, us$, US$, SYM, False
6.000, 6.000, 6.000, NUM, False
que, que, que, PRON, True
pagou, pagou, pagar, VERB, False
em, em, em, ADP, True
punição, punição, punição, NOUN, False
ao, ao, a o, ADP, True
palavrões, palavrõ, palavrão, NOUN, False
que, que, que, PRON, True
desferiu, desferiu, desferir, VERB, False
na, na, em o, ADP, True
quadra, quadra, quadra, NOUN, False
., ., ., PUNCT, False
No, no, em o, ADP, True
total, total, total, NOUN, False
,, ,, ,, PUNCT, False
11, 11, 11, NUM, False
jogadores, jogador, jogador, NOUN, False
tiveram, tiveram, ter, AUX, True
que, que, que, SCONJ, True
pagar, pagar, pagar, VERB, False
multas, multa, multa, NOUN, False
no, no, em o, ADP, True
torneio, torneio, torneio, NOUN, False
., ., ., PUNCT, False
Dois, doi, dois, NUM, True
deles, dele, de ele, PRON, False
,, ,, ,, PUNCT, False
jogadores, jogador, jogador, NOUN, False
da, da, de o, ADP, True
chave, chave, chave, NOUN, False
juvenil, juvenil, juvenil, PROPN, False
,, ,, ,, PUNCT, False
uma, uma, um, DET, True
punição, punição, punição, NOUN, False
inédita, inédita, inédito, ADJ, False
no, no, em o, ADP, True
circuito, circuito, circuito, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
rigor, rigor, rigor, NOUN, False
das, da, de o, ADP, True
punições, puniçõ, punição, NOUN, False
pode, pode, poder, VERB, True
ser, ser, ser, AUX, True
fatal, fatal, fatal, ADJ, False
para, para, para, ADP, True
a, a, o, DET, True
organização, organização, organização, NOUN, False
do, do, de o, ADP, True
Aberto, aberto, Aberto, PROPN, False
da, da, de o, ADP, True
Austrália, austrália, Austrália, PROPN, False
., ., ., PUNCT, False
Ivanisevic, ivanisev, Ivanisevic, PROPN, False
pode, pode, poder, VERB, True
muito, muito, muito, ADV, True
bem, bem, bem, ADV, True
cumprir, cumprir, cumprir, VERB, False
a, a, o, DET, True
promessa, promessa, promessa, NOUN, False
., ., ., PUNCT, False
Menos, meno, menos, ADV, True
famoso, famoso, famoso, ADJ, False
,, ,, ,, PUNCT, False
Bryan, bryan, Bryan, PROPN, False
Shelton, shelton, Shelton, PROPN, False
também, também, também, ADV, True
ameaçou, ameaç, ameaçar, VERB, False
não, não, não, ADV, True
voltar, voltar, voltar, VERB, False
., ., ., PUNCT, False
Ele, ele, ele, PRON, True
mordeu, mordeu, morder, VERB, False
a, a, o, DET, True
fita, fita, fita, NOUN, False
da, da, de o, ADP, True
rede, rede, rede, NOUN, False
no, no, em o, ADP, True
jogo, jogo, jogo, NOUN, False
contra, contra, contra, ADP, True
Courier, courier, Courier, PROPN, False
e, e, e, CCONJ, True
foi, foi, ser, AUX, True
", ", ", DET, False
mordido, mordido, mordir, VERB, False
", ", ", NUM, False
em, em, em, ADP, True
US$, us$, US$, SYM, False
1.500, 1.500, 1.500, NUM, False
., ., ., PUNCT, False
Ivan, ivan, Ivan, PROPN, False
Lendl, lendl, Lendl, PROPN, False
é, é, ser, AUX, True
outro, outro, outro, PRON, False
que, que, que, SCONJ, True
não, não, não, ADV, True
gostou, gostou, gostar, VERB, False
nada, nada, nada, PRON, True
de, de, de, SCONJ, True
deixar, deixar, deixar, VERB, False
US$, us$, US$, SYM, False
1.000, 1.000, 1.000, NUM, False
para, para, para, ADP, True
os, os, o, DET, True
australianos, australiano, australiano, NOUN, False
., ., ., PUNCT, False
Segundo, segundo, segundo, ADP, True
ele, ele, ele, PRON, True
,, ,, ,, PUNCT, False
fez, fez, fazer, VERB, True
reclamações, reclamaçõ, reclamação, NOUN, False
", ", ", PUNCT, False
normais, normai, normal, ADJ, False
", ", ", NUM, False
aos, ao, a o, ADP, True
juízes, juíz, juíz, NOUN, False
de, de, de, ADP, True
linha, linha, linha, NOUN, False
e, e, e, CCONJ, True
não, não, não, ADV, True
merecia, merecia, mereciar, VERB, False
a, a, o, DET, True
punição, punição, punição, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Longe, long, longe, ADV, True
dos, do, de o, ADP, True
EUA, eua, EUA, PROPN, False
e, e, e, CCONJ, True
da, da, de o, ADP, True
Europa, europa, Europa, PROPN, False
,, ,, ,, PUNCT, False
disputado, disputado, disputar, VERB, False
no, no, em o, ADP, True
início, início, início, NOUN, False
de, de, de, ADP, True
temporada, temporada, temporada, NOUN, False
e, e, e, CCONJ, True
debaixo, debaixo, debaixo, ADV, True
de, de, de, ADP, True
um, um, um, DET, True
calor, calor, calor, NOUN, False
que, que, que, PRON, True
beira, beira, beirar, VERB, False
os, os, o, DET, True
50, 50, 50, NUM, False
graus, grau, grau, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Aberto, aberto, Aberto, PROPN, False
da, da, de o, ADP, True
Austrália, austrália, Austrália, PROPN, False
só, só, só, ADV, True
tem, tem, ter, VERB, True
a, a, a, SCONJ, True
perder, perder, perder, VERB, False
com, com, com, ADP, True
essa, essa, esse, DET, True
rigidez, rigidez, rigidez, NOUN, False
dos, do, de o, ADP, True
organizadores, organizador, organizador, NOUN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
contribui, contribui, contribuir, VERB, False
para, para, para, SCONJ, True
esvaziar, esvaziar, esvaziar, VERB, False
mais, mai, mais, ADV, True
ainda, ainda, ainda, ADV, True
o, o, o, DET, True
primeiro, primeiro, primeiro, ADJ, True
torneio, torneio, torneio, NOUN, False
do, do, de o, ADP, True
Grand, grand, Grand, PROPN, False
Slam, slam, Slam, PROPN, False
., ., ., PUNCT, False
(, (, (, PUNCT, False
TM, tm, TM, PROPN, False
), ), ), PUNCT, False

, 
, 
, SPACE, False
