TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
queniano, queniano, queniano, NOUN, False
Simon, simon, Simon, PROPN, False
Chemwoyo, chemwoyo, Chemwoyo, PROPN, False
foi, foi, ser, AUX, True
de, de, de, ADP, True
kombi, kombi, kombi, NOUN, False
do, do, de o, ADP, True
hotel, hotel, hotel, NOUN, False
Brasilton, brasilton, Brasilton, PROPN, False
para, para, para, ADP, True
o, o, o, DET, True
Aeroporto, aeroporto, Aeroporto, PROPN, False
Internacional, internacion, Internacional, PROPN, False
de, de, de, ADP, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
,, ,, ,, PUNCT, False
onde, ond, onde, PRON, True
embarcou, embarc, embarcar, VERB, False
para, para, para, ADP, True
o, o, o, DET, True
Uruguai, uruguai, Uruguai, PROPN, False
., ., ., PUNCT, False
Ele, ele, ele, PRON, True
e, e, e, CCONJ, True
seus, seu, seu, DET, True
compatriotas, compatriota, compatriota, NOUN, False
Dominique, dominiqu, Dominique, PROPN, False
Kirui, kirui, Kirui, PROPN, False
e, e, e, CCONJ, True
William, william, William, PROPN, False
Sigei, sigei, Sigei, PROPN, False
só, só, só, ADV, True
foram, foram, ser, AUX, True
inscritos, inscrito, inscritos, VERB, False
na, na, em o, ADP, True
última, última, último, ADJ, False
hora, hora, hora, NOUN, False
na, na, em o, ADP, True
prova, prova, prova, NOUN, False
de, de, de, ADP, True
San, san, San, PROPN, False
Fernando, fernando, Fernando, PROPN, False
., ., ., PUNCT, False
Por, por, por, ADP, True
isso, isso, isso, PRON, True
,, ,, ,, PUNCT, False
só, só, só, ADV, True
receberam, receberam, receber, VERB, False
seus, seu, seu, DET, True
vistos, visto, visto, NOUN, False
de, de, de, ADP, True
entrada, entrada, entrada, NOUN, False
no, no, em o, ADP, True
Uruguai, uruguai, Uruguai, PROPN, False
no, no, em o, ADP, True
meio, meio, meio, NOUN, True
da, da, de o, ADP, True
tarde, tard, tarde, NOUN, True
,, ,, ,, PUNCT, False
quando, quando, quando, ADV, True
o, o, o, DET, True
microônibus, microônibu, microônibus, NOUN, False
que, que, que, PRON, True
levou, levou, levar, VERB, False
os, os, o, DET, True
atletas, atleta, atleta, NOUN, False
latino-americanos, latino-americano, latino-americanos, ADJ, False
ao, ao, a o, ADP, True
aeroporto, aeroporto, aeroporto, NOUN, False
já, já, já, ADV, True
havia, havia, haver, AUX, False
saído, saído, sair, VERB, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Chemwoyo, chemwoyo, chemwoyo, NOUN, False
,, ,, ,, PUNCT, False
Kirui, kirui, Kirui, PROPN, False
e, e, e, CCONJ, True
Sigei, sigei, Sigei, PROPN, False
foram, foram, ser, AUX, True
junto, junto, junto, ADV, False
com, com, com, ADP, True
o, o, o, DET, True
Agberto, agberto, Agberto, PROPN, False
Guimarães, guimarã, Guimarães, PROPN, False
,, ,, ,, PUNCT, False
ex-meio-fundista, ex-meio-fundista, ex-meio-fundista, NOUN, False
brasileiro, brasileiro, brasileiro, ADJ, False
que, que, que, PRON, True
trabalha, trabalha, trabalhar, VERB, False
na, na, em o, ADP, True
organização, organização, organização, NOUN, False
da, da, de o, ADP, True
Corrida, corrida, Corrida, PROPN, False
de, de, de, ADP, True
São, são, São, PROPN, True
Silvestre, silvestr, Silvestre, PROPN, False
., ., ., PUNCT, False
Chegaram, chegaram, Chegaram, VERB, False
a, a, a, ADP, True
tempo, tempo, tempo, NOUN, True
de, de, de, SCONJ, True
embarcar, embarcar, embarcar, VERB, False
no, no, em o, ADP, True
vôo, vôo, vôo, NOUN, False
para, para, para, ADP, True
Montevidéu, montevidéu, Montevidéu, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
tinha, tinha, ter, VERB, False
decolagem, decolagem, decolagem, NOUN, False
marcada, marcada, marcar, VERB, False
para, para, para, ADP, True
as, as, o, DET, True
17h35, 17h35, 17h35, NOUN, False
., ., ., PUNCT, False
(, (, (, PUNCT, False
MD, md, MD, PROPN, False
), ), ), PUNCT, False

, 
, 
, SPACE, False
