TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿A, ﻿a, ﻿A, ADP, False
edição, edição, edição, NOUN, False
1994, 1994, 1994, NUM, False
das, da, de o, ADP, True
Mil, mil, Mil, PROPN, True
Milhas, milha, Milhas, PROPN, False
Brasileiras, brasileira, Brasileiras, PROPN, False
foi, foi, ser, AUX, True
uma, uma, um, DET, True
viagem, viagem, viagem, NOUN, False
em, em, em, ADP, True
flashback, flashback, flashback, NOUN, False
para, para, para, ADP, True
a, a, o, DET, True
desorganização, desorganização, desorganização, NOUN, False
de, de, de, ADP, True
provas, prova, prova, NOUN, False
passadas, passada, passado, ADJ, False
,, ,, ,, PUNCT, False
quando, quando, quando, ADV, True
as, as, o, DET, True
tomadas, tomada, tomada, NOUN, False
de, de, de, ADP, True
curva, curva, curva, NOUN, False
no, no, em o, ADP, True
glorioso, glorioso, glorioso, ADJ, False
circuito, circuito, circuito, NOUN, False
de, de, de, ADP, True
Interlagos, interlago, Interlagos, PROPN, False
eram, eram, ser, AUX, False
determinadas, determinada, determinar, VERB, False
pelos, pelo, por o, ADP, True
buracos, buraco, buraco, NOUN, False
na, na, em o, ADP, True
pista, pista, pista, NOUN, False
e, e, e, CCONJ, True
pelos, pelo, por o, ADP, True
cavalos, cavalo, cavalo, NOUN, False
e, e, e, CCONJ, True
vacas, vaca, vaca, NOUN, False
que, que, que, PRON, True
a, a, a, PRON, True
invadiam, invadiam, invadir, VERB, False
a, a, a, ADP, True
bel, bel, bel, NOUN, False
prazer, prazer, prazer, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Até, até, até, ADP, True
um, um, um, DET, True
saudoso, saudoso, saudoso, ADJ, False
cheiro, cheiro, cheiro, NOUN, False
de, de, de, ADP, True
churrasquinho, churrasquinho, churrasquinho, NOUN, False
de, de, de, ADP, True
preá, preá, preá, NOUN, False
voltou, voltou, voltar, VERB, False
a, a, a, SCONJ, True
impregnar, impregnar, impregnar, VERB, False
a, a, o, DET, True
área, área, área, NOUN, True
de, de, de, ADP, True
acesso, acesso, acesso, NOUN, False
às, às, a o, ADP, True
arquibancadas, arquibancada, arquibancada, NOUN, False
–, –, –, PUNCT, False
como, como, como, ADV, True
nos, no, em o, ADP, True
velhos, velho, velho, ADJ, False
tempos, tempo, tempo, NOUN, False
., ., ., PUNCT, False
Aquele, aquel, aquele, DET, True
tipo, tipo, tipo, NOUN, True
de, de, de, ADP, True
rato, rato, rato, NOUN, False
do, do, de o, ADP, True
mato, mato, mato, NOUN, False
é, é, ser, AUX, True
figura, figura, figura, NOUN, False
manjada, manjada, manjar, VERB, False
em, em, em, ADP, True
Interlagos, interlago, Interlagos, PROPN, False
., ., ., PUNCT, False
E, e, e, CCONJ, True
,, ,, ,, PUNCT, False
talvez, talvez, talvez, ADV, True
,, ,, ,, PUNCT, False
para, para, para, SCONJ, True
rememorar, rememorar, rememorar, VERB, False
antigas, antiga, antigo, ADJ, False
glórias, glória, glória, NOUN, False
das, da, de o, ADP, True
Mil, mil, Mil, PROPN, True
Milhas, milha, Milhas, PROPN, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
rapaziada, rapaziada, rapaziada, NOUN, False
que, que, que, PRON, True
habita, habita, habitar, VERB, False
as, as, o, DET, True
imediações, imediaçõ, imediação, NOUN, False
do, do, de o, ADP, True
