TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿No, ﻿no, ﻿No, NUM, False
dia, dia, dia, NOUN, False
20, 20, 20, NUM, False
de, de, de, ADP, True
julho, julho, julho, NOUN, False
de, de, de, ADP, True
1969, 1969, 1969, NUM, False
,, ,, ,, PUNCT, False
mais, mai, mais, ADV, True
de, de, de, ADP, True
um, um, um, NUM, True
bilhão, bilhão, bilhão, NUM, False
de, de, de, ADP, True
pessoas, pessoa, pessoa, NOUN, False
levaram, levaram, levar, VERB, False
suas, sua, seu, DET, True
máquinas, máquina, máquina, NOUN, False
fotográficas, fotográfica, fotográfico, ADJ, False
e, e, e, CCONJ, True
seus, seu, seu, DET, True
binóculos, binóculo, binóculo, NOUN, False
ao, ao, a o, ADP, True
Cabo, cabo, Cabo, PROPN, False
Canaveral, canaver, Canaveral, PROPN, False
–, –, –, PROPN, False
atual, atual, atual, ADJ, False
Kennedy, kennedi, Kennedy, PROPN, False
Space, space, Space, PROPN, False
Center, center, Center, PROPN, False
–, –, –, PUNCT, False
para, para, para, SCONJ, True
registrar, registrar, registrar, VERB, False
aquilo, aquilo, aquilo, PRON, True
que, que, que, PRON, True
até, até, até, ADP, True
hoje, hoje, hoje, ADV, False
é, é, ser, AUX, True
o, o, o, DET, True
feito, feito, fazer, VERB, False
mais, mai, mais, ADV, True
audacioso, audacioso, audacioso, ADJ, False
da, da, de o, ADP, True
corrida, corrida, corrida, NOUN, False
espacial, espaci, espacial, ADJ, False
–, –, –, PUNCT, False
a, a, o, DET, True
descida, descida, descida, NOUN, False
do, do, de o, ADP, True
homem, homem, homem, NOUN, False
na, na, em o, ADP, True
Lua, lua, lua, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Vinte, vint, Vinte, NUM, True
e, e, e, CCONJ, True
cinco, cinco, cinco, NUM, True
anos, ano, ano, NOUN, False
depois, depoi, depois, ADV, True
,, ,, ,, PUNCT, False
elas, ela, ele, PRON, True
chegam, chegam, chegar, VERB, False
com, com, com, ADP, True
a, a, o, DET, True
mesma, mesma, mesmo, ADJ, False
curiosidade, curiosidad, curiosidade, NOUN, False
para, para, para, SCONJ, True
rever, rever, rever, VERB, False
o, o, o, DET, True
lançamento, lançamento, lançamento, NOUN, False
no, no, em o, ADP, True
supertelão, supertelão, supertelão, NOUN, False
do, do, de o, ADP, True
Imax, imax, Imax, PROPN, False
Theater, theater, Theater, PROPN, False
no, no, em o, ADP, True
Kennedy, kennedi, Kennedy, PROPN, False
