TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
Santos, santo, Santos, PROPN, False
estréia, estréia, estrear, VERB, False
hoje, hoje, hoje, ADV, False
à, à, a o, ADP, True
tarde, tard, tarde, NOUN, True
no, no, em o, ADP, True
Campeonato, campeonato, Campeonato, PROPN, False
Paulista, paulista, Paulista, PROPN, False
(, (, (, PUNCT, False
16h, 16h, 16h, ADJ, False
), ), ), PUNCT, False
contra, contra, contra, ADP, True
o, o, o, DET, True
Bragantino, bragantino, Bragantino, PROPN, False
,, ,, ,, PUNCT, False
na, na, em o, ADP, True
Vila, vila, Vila, PROPN, False
Belmiro, belmiro, Belmiro, PROPN, False
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
inicia, inicia, iniciar, VERB, False
na, na, em o, ADP, True
prática, prática, prática, NOUN, False
a, a, a, SCONJ, True
era, era, ser, VERB, True
Pelé-dirigente, pelé-dirigent, Pelé-dirigente, PROPN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
uma, uma, um, DET, True
filosofia, filosofia, filosofia, NOUN, False
de, de, de, ADP, True
trabalho, trabalho, trabalho, NOUN, False
que, que, que, PRON, True
afastou, afast, afastar, VERB, False
jogadores, jogador, jogador, NOUN, False
como, como, como, ADP, True
Ricardo, ricardo, Ricardo, PROPN, False
Rocha, rocha, Rocha, PROPN, False
,, ,, ,, PUNCT, False
Almir, almir, Almir, PROPN, False
,, ,, ,, PUNCT, False
Axel, axel, Axel, PROPN, False
,, ,, ,, PUNCT, False
Velloso, velloso, Velloso, PROPN, False
,, ,, ,, PUNCT, False
Cuca, cuca, Cuca, PROPN, False
e, e, e, CCONJ, True
Guga, guga, Guga, PROPN, False
(, (, (, PUNCT, False
os, os, o, DET, True
dois, doi, dois, NUM, True
últimos, último, último, ADJ, False
sem, sem, sem, ADP, True
contrato, contrato, contrato, NOUN, False
), ), ), PUNCT, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Foram, foram, ser, AUX, True
contratados, contratado, contratar, VERB, False
para, para, para, ADP, True
a, a, o, DET, True
estréia, estréia, estréia, NOUN, False
o, o, o, DET, True
goleiro, goleiro, goleiro, NOUN, False
Gilberto, gilberto, Gilberto, PROPN, False
e, e, e, CCONJ, True
o, o, o, DET, True
atacante, atacant, atacante, NOUN, False
Macedo, macedo, Macedo, PROPN, False
(, (, (, PUNCT, False
ambos, ambo, ambos, DET, True
ex-São, ex-são, ex-São, NOUN, False
Paulo, paulo, Paulo, PROPN, False
), ), ), PUNCT, False
e, e, e, CCONJ, True
curinga, curinga, curingo, ADJ, False
Paulinho, paulinho, Paulinho, PROPN, False
Kobayashi, kobayashi, Kobayashi, PROPN, False
(, (, (, PUNCT, False
ex-Portuguesa, ex-portuguesa, ex-Portuguesa, PROPN, False
), ), ), PUNCT, False
., ., ., PUNCT, False
A, a, o, DET, True
diretoria, diretoria, diretoria, NOUN, False
acertou, acert, acertar, VERB, False
ainda, ainda, ainda, ADV, True
as, as, o, DET, True
aquisições, aquisiçõ, aquisição, NOUN, False
do, do, de o, ADP, True
lateral, later, lateral, NOUN, False
Piá, piá, Piá, PROPN, False
(, (, (, PUNCT, False
ex-Flamengo, ex-flamengo, ex-Flamengo, PROPN, False
), ), ), PUNCT, False
e, e, e, CCONJ, True
do, do, de o, ADP, True
volante, volant, volante, NOUN, False
Dinho, dinho, Dinho, PROPN, False
(, (, (, PUNCT, False
ex-São, ex-são, ex-São, NOUN, False
Paulo, paulo, Paulo, PROPN, False
), ), ), PUNCT, False
., ., ., PUNCT, False
São, são, ser, AUX, True
aguardadas, aguardada, aguardar, VERB, False
a, a, o, DET, True
chegada, chegada, chegada, NOUN, False
do, do, de o, ADP, True
volante, volant, volante, NOUN, False
Capitão, capitão, Capitão, PROPN, False
(, (, (, PUNCT, False
Portuguesa, portuguesa, Portuguesa, PROPN, False
), ), ), PUNCT, False
e, e, e, CCONJ, True
do, do, de o, ADP, True
atacante, atacant, atacante, NOUN, False
Carlos, carlo, Carlos, PROPN, False
Alberto, alberto, Alberto, PROPN, False
Dias, dia, Dias, PROPN, False
(, (, (, PUNCT, False
ex-Grêmio, ex-grêmio, ex-Grêmio, PROPN, False
), ), ), PUNCT, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
Santos, santo, Santos, PROPN, False
estréia, estréia, estrear, VERB, False
também, também, também, ADV, True
o, o, o, DET, True
seu, seu, seu, DET, True
novo, novo, novo, ADJ, True
patrocinador, patrocinador, patrocinador, NOUN, False
para, para, para, ADP, True
as, as, o, DET, True
camisas, camisa, camisa, NOUN, False
., ., ., PUNCT, False
O, o, o, DET, True
contrato, contrato, contrato, NOUN, False
com, com, com, ADP, True
a, a, o, DET, True
Lousano, lousano, Lousano, PROPN, False
Indústria, indústria, Indústria, PROPN, False
de, de, de, ADP, True
Condutores, condutor, Condutores, PROPN, False
Elétricos, elétrico, Elétricos, PROPN, False
será, será, ser, AUX, False
válido, válido, válido, ADJ, False
para, para, para, ADP, True
o, o, o, DET, True
Campeonato, campeonato, Campeonato, PROPN, False
Paulista, paulista, Paulista, PROPN, False
e, e, e, CCONJ, True
renderá, renderá, render, VERB, False
US$, us$, US$, SYM, False
50, 50, 50, NUM, False
mil, mil, mil, NUM, True
por, por, por, ADP, True
mês, mê, mês, NOUN, True
ao, ao, a o, ADP, True
clube, clube, clube, NOUN, False
., ., ., PUNCT, False
", ", ", NUM, False
Vou, vou, Vou, AUX, False
derrubar, derrubar, derrubar, VERB, False
essa, essa, esse, DET, True
idéia, idéia, idéia, NOUN, False
de, de, de, SCONJ, True
que, que, que, SCONJ, True
o, o, o, DET, True
Santos, santo, Santos, PROPN, False
é, é, ser, AUX, True
inviável, inviável, inviável, ADJ, False
", ", ", NOUN, False
,, ,, ,, PUNCT, False
disse, diss, dizer, VERB, False
o, o, o, DET, True
presidente, president, presidente, NOUN, False
Miguel, miguel, Miguel, PROPN, False
Kodja, kodja, Kodja, PROPN, False
Neto, neto, Neto, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
atacante, atacant, atacante, NOUN, False
Macedo, macedo, Macedo, PROPN, False
não, não, não, ADV, True
mede, mede, medir, VERB, False
palavras, palavra, palavra, NOUN, False
para, para, para, SCONJ, True
adjetivar, adjetivar, adjetivar, VERB, False
a, a, o, DET, True
estréia, estréia, estréia, NOUN, False
de, de, de, ADP, True
hoje, hoje, hoje, ADV, False
contra, contra, contra, ADP, True
o, o, o, DET, True
Bragantino, bragantino, Bragantino, PROPN, False
., ., ., PUNCT, False
", ", ", NUM, False
Vamos, vamo, ir, AUX, False
arrebentar, arrebentar, arrebentar, VERB, False
", ", ", NUM, False
,, ,, ,, PUNCT, False
afirma, afirma, afirmar, VERB, False
o, o, o, DET, True
ex-jogador, ex-jogador, ex-jogador, NOUN, False
do, do, de o, ADP, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
atuará, atuará, atuar, VERB, False
deslocado, deslocado, deslocar, VERB, False
pela, pela, por o, ADP, True
ponta-direita, ponta-direita, ponta-direita, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
auxiliar, auxiliar, auxiliar, NOUN, False
técnico, técnico, técnico, ADJ, False
de, de, de, ADP, True
Pepe, pepe, Pepe, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
ex-centroavante, ex-centroavant, ex-centroavante, NOUN, False
Serginho, serginho, Serginho, PROPN, False
Chulapa, chulapa, Chulapa, PROPN, False
,, ,, ,, PUNCT, False
constrastando, constrastando, constrastar, VERB, False
com, com, com, ADP, True
a, a, o, DET, True
sua, sua, seu, DET, True
costumeira, costumeira, costumeiro, ADJ, False
irreverência, irreverência, irreverência, NOUN, False
,, ,, ,, PUNCT, False
assume, assum, assumir, VERB, False
um, um, um, DET, True
papel, papel, papel, NOUN, False
mais, mai, mais, ADV, True
cauteloso, cauteloso, cauteloso, ADJ, False
para, para, para, SCONJ, True
analisar, analisar, analisar, VERB, False
as, as, o, DET, True
perspectivas, perspectiva, perspectiva, NOUN, False
do, do, de o, ADP, True
atual, atual, atual, ADJ, False
elenco, elenco, elenco, NOUN, False
durante, durant, durante, ADP, False
o, o, o, DET, True
Campeonato, campeonato, Campeonato, PROPN, False
., ., ., PUNCT, False
