TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Raí, ﻿raí, ﻿Raí, NOUN, False
perdeu, perdeu, perder, VERB, False
mais, mai, mais, ADV, True
uma, uma, um, DET, True
chance, chanc, chance, NOUN, False
de, de, de, SCONJ, True
dizer, dizer, dizer, VERB, True
a, a, a, ADP, True
que, que, que, PRON, True
veio, veio, vir, VERB, False
,, ,, ,, PUNCT, False
ontem, ontem, ontem, ADV, True
no, no, em o, ADP, True
estádio, estádio, estádio, NOUN, False
Parc, parc, Parc, PROPN, False
de, de, de, ADP, True
Prince, princ, Prince, PROPN, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
Paris, pari, Paris, PROPN, False
., ., ., PUNCT, False
O, o, o, DET, True
Paris, pari, Paris, PROPN, False
Saint-Germain, saint-germain, Saint-Germain, PROPN, False
(, (, (, PUNCT, False
PSG, psg, PSG, PROPN, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
time, time, time, NOUN, False
de, de, de, ADP, True
Raí, raí, Raí, PROPN, False
,, ,, ,, PUNCT, False
Valdo, valdo, Valdo, PROPN, False
e, e, e, CCONJ, True
Ricardo, ricardo, Ricardo, PROPN, False
e, e, e, CCONJ, True
líder, líder, líder, NOUN, False
do, do, de o, ADP, True
Campeonato, campeonato, Campeonato, PROPN, False
da, da, de o, ADP, True
França, frança, França, PROPN, False
,, ,, ,, PUNCT, False
empatou, empat, empatar, VERB, False
ontem, ontem, ontem, ADV, True
com, com, com, ADP, True
o, o, o, DET, True
vice-líder, vice-líd, vice-líder, NOUN, False
Olympique, olympiqu, Olympique, PROPN, False
de, de, de, ADP, True
Marseille, marseil, Marseille, PROPN, False
(, (, (, PUNCT, False
OM, om, OM, PROPN, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
time, time, time, NOUN, False
de, de, de, ADP, True
Anderson, anderson, Anderson, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
brasileiro, brasileiro, brasileiro, NOUN, False
que, que, que, PRON, True
está, está, estar, AUX, True
dando, dando, dar, VERB, False
o, o, o, PRON, True
que, que, que, PRON, True
falar, falar, falar, VERB, False
na, na, em o, ADP, True
França, frança, França, PROPN, False
., ., ., PUNCT, False
O, o, o, DET, True
jogo, jogo, jogo, NOUN, False
mais, mai, mais, ADV, True
esperado, esperado, esperar, ADJ, False
da, da, de o, ADP, True
temporada, temporada, temporada, NOUN, False
pelos, pelo, por o, ADP, True
torcedores, torcedor, torcedor, NOUN, False
dos, do, de o, ADP, True
dois, doi, dois, NUM, True
principais, principai, principal, ADJ, False
times, time, time, NOUN, False
franceses, frances, francês, ADJ, False
acabou, acab, acabar, VERB, False
em, em, em, ADP, True
1, 1, 1, NUM, False
a, a, a, ADP, True
1, 1, 1, NUM, False
,, ,, ,, PUNCT, False
gols, gol, gol, NOUN, False
de, de, de, ADP, True
Guérin, guérin, Guérin, PROPN, False
(, (, (, PUNCT, False
PSG, psg, PSG, PROPN, False
), ), ), PUNCT, False
e, e, e, CCONJ, True
Voeller, voeller, Voeller, PROPN, False
(, (, (, PUNCT, False
OM, om, OM, PROPN, False
), ), ), PUNCT, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Os, os, o, DET, True
comentaristas, comentarista, comentarista, NOUN, False
todos, todo, todo, PRON, True
concordam, concordam, concordar, VERB, False
:, :, :, PUNCT, False
Raí, raí, Raí, PRON, False
ainda, ainda, ainda, ADV, True
não, não, não, ADV, True
achou, achou, achar, VERB, False
seu, seu, seu, DET, True
ritmo, ritmo, ritmo, NOUN, False
ou, ou, ou, CCONJ, True
seu, seu, seu, DET, True
lugar, lugar, lugar, NOUN, True
dentro, dentro, dentro, ADV, True
do, do, de o, ADP, True
PSG, psg, PSG, PROPN, False
., ., ., PUNCT, False
Anteontem, anteontem, anteontem, ADV, False
,, ,, ,, PUNCT, False
no, no, em o, ADP, True
", ", ", PROPN, False
Libération, libérat, Libération, PROPN, False
", ", ", PROPN, False
,, ,, ,, PUNCT, False
veio, veio, vir, VERB, False
a, a, o, DET, True
pergunta, pergunta, pergunta, NOUN, False
:, :, :, PUNCT, False
", ", ", NOUN, False
o, o, o, DET, True
melhor, melhor, bom, ADJ, False
jogador, jogador, jogador, NOUN, False
sul-americano, sul-americano, sul-americano, ADJ, False
de, de, de, ADP, True
1992, 1992, 1992, NUM, False
seria, seria, ser, AUX, True
uma, uma, um, DET, True
decepção, decepção, decepção, NOUN, False
?, ?, ?, PUNCT, False
", ", ", NUM, False
O, o, o, DET, True
técnico, técnico, técnico, NOUN, False
do, do, de o, ADP, True
PSG, psg, PSG, PROPN, False
,, ,, ,, PUNCT, False
Arthur, arthur, Arthur, PROPN, False
Jorge, jorg, Jorge, PROPN, False
,, ,, ,, PUNCT, False
saiu, saiu, sair, VERB, False
em, em, em, ADP, True
defesa, defesa, defesa, NOUN, False
da, da, de o, ADP, True
estrela, estrela, estrela, NOUN, False
brasileira, brasileira, brasileiro, ADJ, False
:, :, :, PUNCT, False
", ", ", NUM, False
É, é, ser, AUX, True
normal, normal, normal, ADJ, False
,, ,, ,, PUNCT, False
para, para, para, SCONJ, True
ele, ele, ele, PRON, True
tudo, tudo, tudo, PRON, True
é, é, ser, AUX, True
diferente, diferent, diferente, ADJ, False
:, :, :, PUNCT, False
o, o, o, DET, True
clima, clima, clima, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
lugar, lugar, lugar, NOUN, True
,, ,, ,, PUNCT, False
os, os, o, DET, True
jogadores, jogador, jogador, NOUN, False
..., ..., ..., PUNCT, False
Ele, ele, ele, PRON, True
é, é, ser, AUX, True
um, um, um, DET, True
rapaz, rapaz, rapaz, NOUN, False
muito, muito, muito, ADV, True
discreto, discreto, discreto, ADJ, False
e, e, e, CCONJ, True
reservado, reservado, reservar, VERB, False
., ., ., PUNCT, False
É, é, ser, AUX, True
preciso, preciso, preciso, ADJ, False
lhe, lhe, ele, PRON, True
dar, dar, dar, VERB, True
um, um, um, DET, True
tempo, tempo, tempo, NOUN, True
para, para, para, SCONJ, True
se, se, se, PRON, True
adaptar, adaptar, adaptar, VERB, False
", ", ", NUM, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
No, no, em o, ADP, True
OM, om, OM, PROPN, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
chegada, chegada, chegada, NOUN, False
de, de, de, ADP, True
Anderson, anderson, Anderson, PROPN, False
coincidiu, coincidiu, coincidir, VERB, False
com, com, com, ADP, True
a, a, o, DET, True
virada, virada, virada, NOUN, False
do, do, de o, ADP, True
time, time, time, NOUN, False
., ., ., PUNCT, False
O, o, o, DET, True
atacante, atacant, atacante, NOUN, False
,, ,, ,, PUNCT, False
", ", ", PUNCT, False
rápido, rápido, rápido, ADJ, False
como, como, como, ADP, True
o, o, o, DET, True
diabo, diabo, diabo, NOUN, False
", ", ", NUM, False
,, ,, ,, PUNCT, False
como, como, como, ADV, True
dizem, dizem, dizer, VERB, True
os, os, o, DET, True
comentaristas, comentarista, comentarista, NOUN, False
franceses, frances, francês, ADJ, False
,, ,, ,, PUNCT, False
marcou, marcou, marcar, VERB, False
quatro, quatro, quatro, NUM, True
gols, gol, gol, NOUN, False
em, em, em, ADP, True
seus, seu, seu, DET, True
quatro, quatro, quatro, NUM, True
jogos, jogo, jogo, NOUN, False
