TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
faz, faz, fazer, VERB, True
hoje, hoje, hoje, ADV, False
pela, pela, por o, ADP, True
manhã, manhã, manhã, NOUN, False
,, ,, ,, PUNCT, False
no, no, em o, ADP, True
Centro, centro, centro, PROPN, False
de, de, de, ADP, True
Treinamento, treinamento, Treinamento, PROPN, False
da, da, de o, ADP, True
Barra, barra, Barra, PROPN, False
Funda, funda, Funda, PROPN, False
,, ,, ,, PUNCT, False
seu, seu, seu, DET, True
único, único, único, ADJ, False
coletivo, coletivo, coletivo, ADJ, False
antes, ant, antes, ADV, True
da, da, de o, ADP, True
estréia, estréia, estréia, NOUN, False
no, no, em o, ADP, True
Campeonato, campeonato, Campeonato, PROPN, False
Paulista, paulista, Paulista, PROPN, False
,, ,, ,, PUNCT, False
domingo, domingo, domingo, NOUN, False
,, ,, ,, PUNCT, False
contra, contra, contra, ADP, True
o, o, o, DET, True
Santo, santo, Santo, PROPN, False
André, andré, André, PROPN, False
., ., ., PUNCT, False
A, a, o, DET, True
vinda, vinda, vinda, NOUN, True
de, de, de, ADP, True
Axel, axel, Axel, PROPN, False
e, e, e, CCONJ, True
a, a, o, DET, True
ida, ida, ida, NOUN, False
de, de, de, ADP, True
Dinho, dinho, Dinho, PROPN, False
para, para, para, ADP, True
o, o, o, DET, True
Santos, santo, Santos, PROPN, False
poderia, poderia, poder, VERB, False
ser, ser, ser, AUX, True
acertada, acertada, acertar, VERB, False
ontem, ontem, ontem, ADV, True
à, à, a o, ADP, True
noite, noit, noite, NOUN, False
., ., ., PUNCT, False
Os, os, o, DET, True
dois, doi, dois, NUM, True
clubes, clube, clube, NOUN, False
se, se, se, PRON, True
comprometeriam, comprometeriam, comprometerer, VERB, False
a, a, a, SCONJ, True
pagar, pagar, pagar, VERB, False
uma, uma, um, DET, True
compensação, compensação, compensação, NOUN, False
financeira, financeira, financeiro, ADJ, False
pleiteada, pleiteada, pleitear, VERB, False
por, por, por, ADP, True
Dinho, dinho, Dinho, PROPN, False
e, e, e, CCONJ, True
especulada, especulada, especular, VERB, False
em, em, em, ADP, True
torno, torno, torno, NOUN, False
de, de, de, ADP, True
US$, us$, US$, SYM, False
60, 60, 60, NUM, False
mil, mil, mil, NUM, True
., ., ., PUNCT, False
A, a, o, DET, True
única, única, único, ADJ, False
dúvida, dúvida, dúvida, NOUN, False
era, era, ser, AUX, True
com, com, com, ADP, True
quanto, quanto, quanto, ADV, True
cada, cada, cada, DET, True
clube, clube, clube, NOUN, False
entraria, entraria, entraria, VERB, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
treino, treino, treino, NOUN, False
de, de, de, ADP, True
hoje, hoje, hoje, ADV, False
deverá, deverá, dever, VERB, True
ser, ser, ser, AUX, True
orientado, orientado, orientar, VERB, False
pela, pela, por o, ADP, True
dupla, dupla, dupla, NOUN, False
Moraci, moraci, Moraci, PROPN, False
e, e, e, CCONJ, True
Murici, murici, Murici, PROPN, False
., ., ., PUNCT, False
O, o, o, DET, True
treinador, treinador, treinador, NOUN, False
dos, do, de o, ADP, True
juniores, junior, juniores, NOUN, False
