TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Pela, ﻿pela, ﻿Pela, ADP, False
Série, série, Série, PROPN, False
B, b, B, PROPN, False
da, da, de o, ADP, True
Copa, copa, Copa, NOUN, False
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
de, de, de, ADP, True
Futebol, futebol, Futebol, PROPN, False
Júnior, júnior, Júnior, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Flamengo, flamengo, Flamengo, PROPN, False
enfrenta, enfrenta, enfrentar, VERB, False
hoje, hoje, hoje, ADV, False
no, no, em o, ADP, True
estádio, estádio, estádio, NOUN, False
do, do, de o, ADP, True
Sesi, sesi, sesi, PROPN, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
Osasco, osasco, Osasco, PROPN, False
(, (, (, PUNCT, False
SP, sp, SP, PROPN, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
equipe, equip, equipe, NOUN, False
japonesa, japonesa, japonês, ADJ, False
do, do, de o, ADP, True
Nagoya, nagoya, Nagoya, PROPN, False
., ., ., PUNCT, False
Ambas, amba, Ambas, DET, True
as, as, o, DET, True
equipes, equip, equipe, NOUN, False
vêm, vêm, vir, VERB, True
de, de, de, ADP, True
derrotas, derrota, derrota, NOUN, False
na, na, em o, ADP, True
primeira, primeira, primeiro, ADJ, True
rodada, rodada, rodada, NOUN, False
da, da, de o, ADP, True
competição, competição, competição, NOUN, False
e, e, e, CCONJ, True
precisam, precisam, precisar, VERB, False
vencer, vencer, vencer, VERB, False
para, para, para, SCONJ, True
continuar, continuar, continuar, VERB, False
com, com, com, ADP, True
chances, chanc, chance, NOUN, False
de, de, de, SCONJ, True
se, se, se, PRON, True
classificar, classificar, classificar, VERB, False
para, para, para, ADP, True
a, a, o, DET, True
próxima, próxima, próximo, ADJ, True
fase, fase, fase, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
O, o, o, DET, True
