TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
jogador, jogador, jogador, NOUN, False
Zico, zico, Zico, PROPN, False
acredita, acredita, acreditar, VERB, False
que, que, que, SCONJ, True
suas, sua, seu, DET, True
denúncias, denúncia, denúncia, NOUN, False
contra, contra, contra, ADP, True
suposta, suposta, suposto, ADJ, False
manipulação, manipulação, manipulação, NOUN, False
de, de, de, ADP, True
resultados, resultado, resultado, NOUN, False
no, no, em o, ADP, True
primeiro, primeiro, primeiro, ADJ, True
campeonato, campeonato, campeonato, NOUN, False
profissional, profission, profissional, ADJ, False
disputado, disputado, disputar, VERB, False
no, no, em o, ADP, True
Japão, japão, Japão, PROPN, False
vão, vão, ir, AUX, True
ajudar, ajudar, ajudar, VERB, False
a, a, o, DET, True
candidatura, candidatura, candidatura, NOUN, False
do, do, de o, ADP, True
país, paí, país, NOUN, False
para, para, para, SCONJ, True
sediar, sediar, sediar, VERB, False
a, a, o, DET, True
Copa, copa, Copa, PROPN, False
do, do, de o, ADP, True
Mundo, mundo, Mundo, PROPN, False
de, de, de, ADP, True
2002, 2002, 2002, NUM, False
., ., ., PUNCT, False
", ", ", NUM, False
Moralizando, moralizando, Moralizando, VERB, False
agora, agora, agora, ADV, True
o, o, o, DET, True
futebol, futebol, futebol, NOUN, False
o, o, o, DET, True
país, paí, país, NOUN, False
ganha, ganha, ganhar, VERB, False
força, força, força, NOUN, False
e, e, e, CCONJ, True
deve, deve, dever, VERB, True
levar, levar, levar, VERB, False
o, o, o, DET, True
Mundial, mundial, Mundial, PROPN, False
para, para, para, ADP, True
lá, lá, lá, ADV, True
., ., ., PUNCT, False
", ", ", NUM, False
Zico, zico, Zico, PROPN, False
vai, vai, ir, AUX, True
jogar, jogar, jogar, VERB, False
no, no, em o, ADP, True
Kashima, kashima, Kashima, PROPN, False
até, até, até, ADP, True
junho, junho, junho, NOUN, False
., ., ., PUNCT, False
", ", ", NUM, False
Depois, depoi, depois, ADV, True
,, ,, ,, PUNCT, False
tenho, tenho, ter, VERB, True
90, 90, 90, NUM, False
%, %, %, SYM, False
de, de, de, ADP, True
chances, chanc, chance, NOUN, False
de, de, de, SCONJ, True
voltar, voltar, voltar, VERB, False
ao, ao, a o, ADP, True
Brasil, brasil, Brasil, PROPN, False
., ., ., PUNCT, False
", ", ", NUM, False
Caso, caso, caso, NOUN, False
retorne, retorn, retorne, VERB, False
ao, ao, a o, ADP, True
Brasil, brasil, Brasil, PROPN, False
,, ,, ,, PUNCT, False
seu, seu, seu, DET, True
irmão, irmão, irmão, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
técnico, técnico, técnico, NOUN, False
Edu, edu, Edu, PROPN, False
Coimbra, coimbra, Coimbra, PROPN, False
,, ,, ,, PUNCT, False
pode, pode, poder, VERB, True
ser, ser, ser, AUX, True
contratado, contratado, contratar, VERB, False
para, para, para, SCONJ, True
dirigir, dirigir, dirigir, VERB, False
o, o, o, DET, True
time, time, time, NOUN, False
do, do, de o, ADP, True
Kashima, kashima, Kashima, PROPN, False
., ., ., PUNCT, False

