TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Janeth, ﻿janeth, ﻿Janeth, PROPN, False
dos, do, de o, ADP, True
Santos, santo, Santos, PROPN, False
Arcain, arcain, Arcain, PROPN, False
iniciou, inici, iniciar, VERB, False
sua, sua, seu, DET, True
carreira, carreira, carreira, NOUN, False
esportiva, esportiva, esportivo, ADJ, False
na, na, em o, ADP, True
equipe, equip, equipe, NOUN, False
de, de, de, ADP, True
vôlei, vôlei, vôlei, NOUN, False
do, do, de o, ADP, True
Corinthians, corinthian, Corinthians, PROPN, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
1983, 1983, 1983, NUM, False
., ., ., PUNCT, False
Pouco, pouco, pouco, ADV, True
depois, depoi, depois, ADV, True
percebeu, percebeu, perceber, VERB, False
que, que, que, SCONJ, True
tinha, tinha, ter, VERB, False
mais, mai, mais, DET, True
queda, queda, queda, NOUN, False
pelo, pelo, por o, ADP, True
basquete, basquet, basquete, NOUN, False
., ., ., PUNCT, False
Transcorridos, transcorrido, Transcorridos, VERB, False
dez, dez, dez, NUM, True
anos, ano, ano, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
talento, talento, talento, NOUN, False
de, de, de, ADP, True
Janeth, janeth, Janeth, PROPN, False
a, a, o, PRON, True
coloca, coloca, colocar, NOUN, False
em, em, em, ADP, True
evidência, evidência, evidência, NOUN, False
na, na, em o, ADP, True
modalidade, modalidad, modalidade, NOUN, False
e, e, e, CCONJ, True
também, também, também, ADV, True
como, como, como, ADP, True
provável, provável, provável, ADJ, False
sucessora, sucessora, sucessora, NOUN, False
de, de, de, ADP, True
Paula, paula, Paula, PROPN, False
e, e, e, CCONJ, True
Hortência, hortência, Hortência, PROPN, False
,, ,, ,, PUNCT, False
rainhas, rainha, rainha, NOUN, False
do, do, de o, ADP, True
basquete, basquet, basquete, NOUN, False
brasileiro, brasileiro, brasileiro, ADJ, False
desde, desd, desde, ADP, True
1977, 1977, 1977, NUM, False
., ., ., PUNCT, False
Janeth, janeth, Janeth, PROPN, False
é, é, ser, AUX, True
a, a, o, DET, True
principal, princip, principal, ADJ, False
estrela, estrela, estrela, NOUN, False
do, do, de o, ADP, True
Lacta, lacta, Lacta, PROPN, False
,, ,, ,, PUNCT, False
de, de, de, ADP, True
Santo, santo, Santo, PROPN, False
André, andré, André, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
hoje, hoje, hoje, ADV, False
luta, luta, lutar, VERB, False
por, por, por, ADP, True
uma, uma, um, DET, True
vaga, vaga, vaga, NOUN, False
na, na, em o, ADP, True
decisão, decisão, decisão, NOUN, False
do, do, de o, ADP, True
campeonato, campeonato, campeonato, NOUN, False
paulista, paulista, paulista, ADJ, False
contra, contra, contra, ADP, True
o, o, o, DET, True
Unimed, unim, Unimed, PROPN, False
Brasil, brasil, Brasil, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
", ", ", NUM, False
Experiência, experiência, experiência, NOUN, False
e, e, e, CCONJ, True
determinação, determinação, determinação, NOUN, False
são, são, ser, AUX, True
os, os, o, DET, True
pontos, ponto, ponto, NOUN, True
que, que, que, PRON, True
devem, devem, dever, VERB, True
decidir, decidir, decidir, VERB, False
nestas, nesta, em este, ADP, False
finais, finai, final, NOUN, False
", ", ", PROPN, False
,, ,, ,, PUNCT, False
afirma, afirma, afirmar, VERB, False
Janeth, janeth, Janeth, PROPN, False
,, ,, ,, PUNCT, False
convicta, convicta, convicta, NOUN, False
de, de, de, SCONJ, True
que, que, que, SCONJ, True
os, os, o, DET, True
dois, doi, dois, NUM, True
jogos, jogo, jogo, NOUN, False
das, da, de o, ADP, True
semifinais, semifinai, semifinal, ADJ, False
e, e, e, CCONJ, True
o, o, o, PRON, True
da, da, de o, ADP, True
decisão, decisão, decisão, NOUN, False
devem, devem, dever, VERB, True
ser, ser, ser, AUX, True
bastante, bastant, bastante, ADV, True
equilibrados, equilibrado, equilibrar, VERB, False
., ., ., PUNCT, False
Antes, ant, antes, ADV, True
de, de, de, ADP, True
se, se, se, PRON, True
transferir, transferir, transferir, VERB, False
para, para, para, ADP, True
Santo, santo, Santo, PROPN, False
André, andré, André, PROPN, False
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
após, apó, após, SCONJ, True
deixar, deixar, deixar, VERB, False
o, o, o, DET, True
vôlei, vôlei, vôlei, NOUN, False
,, ,, ,, PUNCT, False
ela, ela, ela, PRON, True
passou, passou, passar, VERB, False
pelas, pela, por o, ADP, True
equipes, equip, equipe, NOUN, False
do, do, de o, ADP, True
Higienópolis, higienópoli, Higienópolis, PROPN, False
/, /, /, PUNCT, False
Catanduva, catanduva, Catanduva, PROPN, False
(, (, (, PUNCT, False
lá, lá, lá, ADV, True
foi, foi, ser, AUX, True
apontada, apontada, apontar, VERB, False
como, como, como, ADP, True
uma, uma, um, NUM, True
das, da, de o, ADP, True
melhores, melhor, bom, ADJ, False
infanto-juvenis, infanto-juveni, infanto-juvenis, NOUN, False
do, do, de o, ADP, True
Brasil, brasil, Brasil, PROPN, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
Unimep, unimep, Unimep, PROPN, False
