TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿A, ﻿a, ﻿A, ADP, False
média, média, média, NOUN, False
de, de, de, ADP, True
público, público, público, NOUN, False
do, do, de o, ADP, True
último, último, último, ADJ, True
Campeonato, campeonato, Campeonato, PROPN, False
de, de, de, ADP, True
Futebol, futebol, Futebol, PROPN, False
do, do, de o, ADP, True
Rio, rio, Rio, PROPN, False
de, de, de, ADP, True
Janeiro, janeiro, Janeiro, PROPN, False
não, não, não, ADV, True
chegou, chegou, chegar, VERB, False
a, a, a, ADP, True
5.000, 5.000, 5.000, NUM, False
pagantes, pagant, pagante, NOUN, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
mais, mai, mais, ADV, True
baixa, baixa, baixo, ADJ, False
desde, desd, desde, ADP, True
a, a, o, DET, True
construção, construção, construção, NOUN, False
do, do, de o, ADP, True
Maracanã, maracanã, maracanã, NOUN, False
., ., ., PUNCT, False
Apenas, apena, apenas, ADV, True
um, um, um, DET, True
time, time, time, NOUN, False
carioca, carioca, carioca, ADJ, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Flamengo, flamengo, Flamengo, PROPN, False
,, ,, ,, PUNCT, False
se, se, se, PRON, True
incluiu, incluiu, incluir, VERB, False
entre, entr, entre, ADP, True
os, os, o, DET, True
oito, oito, oito, NUM, True
primeiros, primeiro, primeiro, ADJ, False
colocados, colocado, colocado, NOUN, False
do, do, de o, ADP, True
Campeonato, campeonato, Campeonato, PROPN, False
Brasileiro, brasileiro, Brasileiro, PROPN, False
., ., ., PUNCT, False
Da, da, de o, ADP, True
lista, lista, lista, NOUN, False
original, origin, original, ADJ, False
de, de, de, ADP, True
22, 22, 22, NUM, False
convocados, convocado, convocar, VERB, False
por, por, por, ADP, True
Carlos, carlo, Carlos, PROPN, False
Alberto, alberto, Alberto, PROPN, False
Parreira, parreira, Parreira, PROPN, False
para, para, para, ADP, True
as, as, o, DET, True
eliminatórias, eliminatória, eliminatória, NOUN, False
da, da, de o, ADP, True
Copa, copa, Copa, PROPN, False
do, do, de o, ADP, True
Mundo, mundo, Mundo, PROPN, False
,, ,, ,, PUNCT, False
não, não, não, ADV, True
constava, constava, constar, VERB, False
nem, nem, nem, ADP, True
sequer, sequer, sequer, NOUN, False
um, um, um, DET, True
nome, nome, nome, NOUN, False
de, de, de, ADP, True
jogador, jogador, jogador, NOUN, False
em, em, em, ADP, True
atividade, atividad, atividade, NOUN, False
no, no, em o, ADP, True
futebol, futebol, futebol, NOUN, False
do, do, de o, ADP, True
Rio, rio, Rio, PROPN, False
,, ,, ,, PUNCT, False
um, um, um, DET, True
fato, fato, fato, NOUN, False
inédito, inédito, inédito, ADJ, False
., ., ., PUNCT, False
Tais, tai, tai, DET, True
dados, dado, dado, NOUN, False
–, –, –, NOUN, False
somados, somado, somado, VERB, False
ao, ao, a o, ADP, True
detalhe, detalh, detalhe, NOUN, False
de, de, de, SCONJ, True
que, que, que, SCONJ, True
três, trê, três, NUM, True
dos, do, de o, ADP, True
maiores, maior, grande, ADJ, False
clubes, clube, clube, NOUN, False
da, da, de o, ADP, True
cidade, cidad, cidade, NOUN, False
(, (, (, PUNCT, False
Botafogo, botafogo, Botafogo, PROPN, False
,, ,, ,, PUNCT, False
Flamengo, flamengo, Flamengo, PROPN, False
e, e, e, CCONJ, True
Fluminense, fluminens, Fluminense, PROPN, False
), ), ), PUNCT, False
chegam, chegam, chegar, VERB, False
ao, ao, a o, ADP, True
fim, fim, fim, NOUN, True
do, do, de o, ADP, True
ano, ano, ano, NOUN, False
com, com, com, ADP, True
dívidas, dívida, dívida, NOUN, False
,, ,, ,, PUNCT, False
enquanto, enquanto, enquanto, ADV, True
o, o, o, DET, True
quarto, quarto, quarto, NOUN, True
(, (, (, PUNCT, False
Vasco, vasco, Vasco, PROPN, False
), ), ), PUNCT, False
conseguiu, conseguiu, conseguir, VERB, False
apenas, apena, apenas, ADV, True
equilibrar, equilibrar, equilibrar, VERB, False
suas, sua, seu, DET, True
finanças, finança, finanças, PROPN, False
–, –, –, PROPN, False
reforça, reforça, reforçar, VERB, False
a, a, o, DET, True
crença, crença, crença, NOUN, False
de, de, de, SCONJ, True
que, que, que, SCONJ, True
o, o, o, DET, True
futebol, futebol, futebol, NOUN, False
carioca, carioca, carioca, ADJ, False
vive, vive, viver, VERB, False
uma, uma, um, DET, True
fase, fase, fase, NOUN, False
crítica, crítica, crítico, ADJ, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
", ", ", NUM, False
Não, não, não, ADV, True
há, há, haver, VERB, False
como, como, como, SCONJ, True
negar, negar, negar, VERB, False
", ", ", NUM, False
,, ,, ,, PUNCT, False
ratifica, ratifica, ratifico, NOUN, False
Arnaldo, arnaldo, Arnaldo, PROPN, False
Santiago, santiago, Santiago, PROPN, False
,, ,, ,, PUNCT, False
presidente, president, presidente, NOUN, False
do, do, de o, ADP, True
Fluminense, fluminens, fluminense, NOUN, False
,, ,, ,, PUNCT, False
outrora, outrora, outrora, ADV, False
o, o, o, DET, True
clube, clube, clube, NOUN, False
modelo, modelo, modelo, ADJ, False
de, de, de, ADP, True
organização, organização, organização, NOUN, False
,, ,, ,, PUNCT, False
prestígio, prestígio, prestígio, NOUN, False
e, e, e, CCONJ, True
estabilidade, estabilidad, estabilidade, NOUN, False
econômica, econômica, econômico, ADJ, False
., ., ., PUNCT, False
", ", ", NUM, False
Mas, ma, mas, CCONJ, True
não, não, não, ADV, True
se, se, se, PRON, True
pode, pode, poder, VERB, True
negar, negar, negar, VERB, False
,, ,, ,, PUNCT, False
também, também, também, ADV, True
,, ,, ,, PUNCT, False
que, que, que, SCONJ, True
ao, ao, a o, ADP, True
