TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Chegar, ﻿chegar, ﻿Chegar, VERB, False
à, à, a o, ADP, True
final, final, final, NOUN, True
da, da, de o, ADP, True
J-League, j-leagu, J-League, PROPN, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
última, última, último, ADJ, False
de, de, de, ADP, True
sua, sua, seu, DET, True
carreira, carreira, carreira, NOUN, False
,, ,, ,, PUNCT, False
é, é, ser, AUX, True
a, a, o, DET, True
maior, maior, grande, ADJ, True
recompensa, recompensa, recompensar, NOUN, False
que, que, que, SCONJ, True
Arthur, arthur, Arthur, PROPN, False
Antunes, antun, Antunes, PROPN, False
Coimbra, coimbra, Coimbra, PROPN, False
,, ,, ,, PUNCT, False
40, 40, 40, NUM, False
,, ,, ,, PUNCT, False
poderia, poderia, poder, VERB, False
ter, ter, ter, VERB, True
após, apó, após, ADP, True
dois, doi, dois, NUM, True
anos, ano, ano, NOUN, False
e, e, e, CCONJ, True
meio, meio, meio, NOUN, True
de, de, de, ADP, True
trabalho, trabalho, trabalho, NOUN, False
para, para, para, SCONJ, True
popularizar, popularizar, popularizar, VERB, False
o, o, o, DET, True
futebol, futebol, futebol, NOUN, False
no, no, em o, ADP, True
Japão, japão, Japão, PROPN, False
., ., ., PUNCT, False
Zico, zico, Zico, PROPN, False
estará, estará, estar, AUX, True
provavelmente, provavelment, provavelmente, ADV, False
no, no, em o, ADP, True
banco, banco, banco, NOUN, False
de, de, de, ADP, True
reservas, reserva, reserva, NOUN, False
,, ,, ,, PUNCT, False
por, por, por, ADP, True
causa, causa, causa, NOUN, False
de, de, de, ADP, True
uma, uma, um, DET, True
insistente, insistent, insistente, ADJ, False
contusão, contusão, contusão, NOUN, False
no, no, em o, ADP, True
músculo, músculo, músculo, NOUN, False
adutor, adutor, adutor, ADJ, False
da, da, de o, ADP, True
coxa, coxa, coxa, NOUN, False
direita, direita, direito, ADJ, True
., ., ., PUNCT, False
Ali, ali, ali, ADV, True
ele, ele, ele, PRON, True
passou, passou, passar, VERB, False
a, a, o, DET, True
maior, maior, grande, ADJ, True
parte, part, parte, NOUN, True
da, da, de o, ADP, True
competição, competição, competição, NOUN, False
contundido, contundido, contunder, VERB, False
e, e, e, CCONJ, True
trabalhando, trabalhando, trabalhar, VERB, False
como, como, como, ADP, True
auxiliar-técnico, auxiliar-técnico, auxiliar-técnico, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Em, em, em, ADP, True
maio, maio, maio, NOUN, False
,, ,, ,, PUNCT, False
quando, quando, quando, ADV, True
seu, seu, seu, DET, True
contrato, contrato, contrato, NOUN, False
acaba, acaba, acabar, VERB, False
,, ,, ,, PUNCT, False
Zico, zico, Zico, PROPN, False
pára, pára, pára, VERB, False
de, de, de, SCONJ, True
jogar, jogar, jogar, VERB, False
., ., ., PUNCT, False
", ", ", NUM, False
Não, não, não, ADV, True
dá, dá, dar, VERB, True
mais, mai, mais, ADV, True
., ., ., PUNCT, False
Se, se, se, SCONJ, True
pudesse, pudess, puder, VERB, False
,, ,, ,, PUNCT, False
até, até, até, ADV, True
parava, parava, parar, VERB, False
agora, agora, agora, ADV, True
", ", ", NUM, False
., ., ., PUNCT, False
Passará, passará, Passará, VERB, False
a, a, a, SCONJ, True
ser, ser, ser, AUX, True
consultor, consultor, consultor, NOUN, False
do, do, de o, ADP, True
Kashima, kashima, Kashima, PROPN, False
,, ,, ,, PUNCT, False
indo, indo, ir, VERB, False
ao, ao, a o, ADP, True
Japão, japão, Japão, PROPN, False
quatro, quatro, quatro, NUM, True
vezes, veze, vez, NOUN, True
por, por, por, ADP, True
ano, ano, ano, NOUN, False
para, para, para, SCONJ, True
preparar, preparar, preparar, VERB, False
jogadores, jogador, jogador, NOUN, False
e, e, e, CCONJ, True
organizar, organizar, organizar, VERB, False
intercâmbios, intercâmbio, intercâmbio, NOUN, False
., ., ., PUNCT, False
Seu, seu, seu, DET, True
irmão, irmão, irmão, NOUN, False
Edu, edu, Edu, PROPN, False
assume, assum, assumir, VERB, False
o, o, o, DET, True
comando, comando, comando, NOUN, False
do, do, de o, ADP, True
Antlers, antler, Antlers, PROPN, False
em, em, em, ADP, True
fevereiro, fevereiro, fevereiro, NOUN, False
., ., ., PUNCT, False
Em, em, em, ADP, True
entrevista, entrevista, entrevista, NOUN, False
à, à, a o, ADP, True
Folha, folha, folha, PROPN, False
,, ,, ,, PUNCT, False
Zico, zico, Zico, PROPN, False
falou, falou, falar, VERB, False
de, de, de, ADP, True
seu, seu, seu, DET, True
livro, livro, livro, NOUN, False
