TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Serão, ﻿serão, ﻿Serão, VERB, False
definidas, definida, definir, VERB, False
hoje, hoje, hoje, ADV, False
em, em, em, ADP, True
Melbourne, melbourn, Melbourne, PROPN, False
as, as, o, DET, True
semifinalistas, semifinalista, semifinalista, NOUN, False
do, do, de o, ADP, True
Aberto, aberto, Aberto, PROPN, False
da, da, de o, ADP, True
Austrália, austrália, Austrália, PROPN, False
., ., ., PUNCT, False
As, as, o, DET, True
oito, oito, oito, NUM, True
jogadoras, jogadora, jogadora, NOUN, False
que, que, que, PRON, True
entram, entram, entrar, VERB, False
na, na, em o, ADP, True
quadra, quadra, quadra, NOUN, False
central, central, central, ADJ, False
do, do, de o, ADP, True
Flinders, flinder, Flinders, PROPN, False
Park, park, Park, PROPN, False
estão, estão, estar, AUX, True
entre, entr, entre, ADP, True
as, as, o, DET, True
16, 16, 16, NUM, False
cabeças-de-chave, cabeças-de-chav, cabeças-de-chave, NOUN, False
do, do, de o, ADP, True
torneio, torneio, torneio, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
A, a, o, DET, True
primeira, primeira, primeiro, ADJ, True
partida, partida, partida, NOUN, False
será, será, ser, AUX, False
entre, entr, entre, ADP, True
a, a, o, DET, True
espanhola, espanhola, espanhola, NOUN, False
Conchita, conchita, Conchita, PROPN, False
Martinez, martinez, Martinez, PROPN, False
(, (, (, PUNCT, False
cabeça-de-chave, cabeça-de-chav, cabeça-de-chave, NOUN, False
nº, nº, nº, NOUN, False
3, 3, 3, NUM, False
), ), ), PUNCT, False
e, e, e, CCONJ, True
a, a, o, DET, True
japonesa, japonesa, japonesa, NOUN, False
Kimiko, kimiko, Kimiko, PROPN, False
Date, date, Date, PROPN, False
(, (, (, PUNCT, False
nº, nº, nº, NOUN, False
10, 10, 10, NUM, False
), ), ), PUNCT, False
., ., ., PUNCT, False
Martinez, martinez, Martinez, PROPN, False
se, se, se, PRON, True
adapta, adapta, adaptar, VERB, False
bem, bem, bem, ADV, True
a, a, a, ADP, True
qualquer, qualquer, qualquer, DET, True
tipo, tipo, tipo, NOUN, True
de, de, de, ADP, True
piso, piso, piso, NOUN, False
e, e, e, CCONJ, True
pode, pode, poder, VERB, True
ser, ser, ser, AUX, True
considerada, considerada, considerar, VERB, False
favorita, favorita, favorito, ADJ, False
,, ,, ,, PUNCT, False
mas, ma, mas, CCONJ, True
Date, date, Date, PROPN, False
venceu, venceu, vencer, VERB, False
