TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿Equipe, ﻿equip, ﻿Equipe, VERB, False
que, que, que, PRON, True
mais, mai, mais, ADV, True
gastou, gastou, gastar, VERB, False
em, em, em, ADP, True
reforços, reforço, reforço, NOUN, False
para, para, para, ADP, True
o, o, o, DET, True
Paulistão, paulistão, Paulistão, PROPN, False
94, 94, 94, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Corinthians, corinthian, Corinthians, PROPN, False
teme, teme, temer, VERB, False
hoje, hoje, hoje, ADV, False
,, ,, ,, PUNCT, False
contra, contra, contra, ADP, True
a, a, o, DET, True
Portuguesa, portuguesa, Portuguesa, PROPN, False
,, ,, ,, PUNCT, False
às, às, a o, ADP, True
16h, 16h, 16h, NOUN, False
no, no, em o, ADP, True
Pacaembu, pacaembu, Pacaembu, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
efeito, efeito, efeito, NOUN, False
do, do, de o, ADP, True
desentrosamento, desentrosamento, desentrosamento, NOUN, False
., ., ., PUNCT, False
O, o, o, DET, True
jogo, jogo, jogo, NOUN, False
abre, abr, abrir, VERB, False
o, o, o, DET, True
campeonato, campeonato, campeonato, NOUN, False
,, ,, ,, PUNCT, False
já, já, já, SCONJ, True
que, que, que, SCONJ, True
o, o, o, DET, True
jogo, jogo, jogo, NOUN, False
de, de, de, ADP, True
ontem, ontem, ontem, ADV, True
,, ,, ,, PUNCT, False
entre, entr, entre, ADP, True
Santos, santo, Santos, PROPN, False
e, e, e, CCONJ, True
Bragantino, bragantino, Bragantino, PROPN, False
,, ,, ,, PUNCT, False
foi, foi, ser, AUX, True
adiado, adiado, adiar, VERB, False
devido, devido, devido, ADV, False
às, às, a o, ADP, True
chuvas, chuva, chuva, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Dos, do, de o, ADP, True
jogadores, jogador, jogador, NOUN, False
corintianos, corintiano, corintiano, ADJ, False
que, que, que, PRON, True
disputaram, disputaram, disputar, VERB, False
o, o, o, DET, True
Campeonato, campeonato, Campeonato, PROPN, False
Brasileiro, brasileiro, Brasileiro, PROPN, False
,, ,, ,, PUNCT, False
13, 13, 13, NUM, False
deixaram, deixaram, deixar, VERB, False
a, a, o, DET, True
equipe, equip, equipe, NOUN, False
,, ,, ,, PUNCT, False
reforçada, reforçada, reforçar, VERB, False
pela, pela, por o, ADP, True
contratação, contratação, contratação, NOUN, False
de, de, de, ADP, True
outros, outro, outro, DET, True
sete, sete, sete, NUM, True
,, ,, ,, PUNCT, False
por, por, por, ADP, True
US$, us$, US$, SYM, False
3, 3, 3, NUM, False
milhões, milhõ, milhão, NUM, False
., ., ., PUNCT, False
O, o, o, DET, True
técnico, técnico, técnico, NOUN, False
Afrânio, afrânio, Afrânio, PROPN, False
Riul, riul, Riul, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
dirige, dirig, dirigir, VERB, False
pela, pela, por o, ADP, True
primeira, primeira, primeira, ADP, True
vez, vez, vez, NOUN, True
um, um, um, DET, True
time, time, time, NOUN, False
grande, grand, grande, ADJ, True
,, ,, ,, PUNCT, False
ainda, ainda, ainda, ADV, True
não, não, não, ADV, True
conseguiu, conseguiu, conseguir, VERB, False
implantar, implantar, implantar, VERB, False
seu, seu, seu, DET, True
esquema, esquema, esquema, NOUN, False
ofensivo, ofensivo, ofensivo, ADJ, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
tem, tem, ter, VERB, True
Zé, zé, Zé, PROPN, False
Elias, elia, Elias, PROPN, False
como, como, como, ADP, True
principal, princip, principal, ADJ, False
novidade, novidad, novidade, NOUN, False
., ., ., PUNCT, False
Misto, misto, misto, NOUN, False
de, de, de, ADP, True
volante, volant, volante, NOUN, False
e, e, e, CCONJ, True
meia, meia, meia, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
jogador, jogador, jogador, NOUN, False
atuará, atuará, atuar, VERB, False
com, com, com, ADP, True
a, a, o, DET, True
camisa, camisa, camisa, NOUN, False
11, 11, 11, NUM, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
liberdade, liberdad, liberdade, NOUN, False
para, para, para, SCONJ, True
atacar, atacar, atacar, VERB, False
., ., ., PUNCT, False
Casagrande, casagrand, casagrande, PROPN, False
,, ,, ,, PUNCT, False
contundido, contundido, contunder, VERB, False
na, na, em o, ADP, True
coxa, coxa, coxa, NOUN, False
direita, direita, direito, ADJ, True
,, ,, ,, PUNCT, False
não, não, não, ADV, True
deve, deve, dever, VERB, True
jogar, jogar, jogar, VERB, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Na, na, em o, ADP, True
Portuguesa, portuguesa, Portuguesa, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
técnico, técnico, técnico, NOUN, False
Fito, fito, Fito, PROPN, False
Neves, neve, Neves, PROPN, False
reclama, reclama, reclamar, VERB, False
da, da, de o, ADP, True
falta, falta, falta, NOUN, True
de, de, de, ADP, True
estrutura, estrutura, estrutura, NOUN, False
., ., ., PUNCT, False
Sem, sem, sem, SCONJ, True
contar, contar, contar, VERB, False
com, com, com, ADP, True
boas, boa, bom, ADJ, False
contratações, contrataçõ, contratação, NOUN, False
e, e, e, CCONJ, True
ele, ele, ele, PRON, True
ainda, ainda, ainda, ADV, True
perdeu, perdeu, perder, VERB, False
Dener, dener, Dener, PROPN, False
,, ,, ,, PUNCT, False
emprestado, emprestado, emprestar, VERB, False
ao, ao, a o, ADP, True
Vasco, vasco, Vasco, PROPN, False
,, ,, ,, PUNCT, False
ele, ele, ele, PRON, True
inicia, inicia, iniciar, VERB, False
temeroso, temeroso, temeroso, ADJ, False
o, o, o, DET, True
torneio, torneio, torneio, NOUN, False
de, de, de, ADP, True
pontos, ponto, ponto, NOUN, True
corridos, corrido, corrir, VERB, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
NA, na, NA, ADJ, True
TV, tv, tv, NOUN, False
:, :, :, PUNCT, False
Globosat, globosat, Globosat, PROPN, False
,, ,, ,, PUNCT, False
16h, 16h, 16h, NOUN, False
,, ,, ,, PUNCT, False
ao, ao, a o, ADP, True
vivo, vivo, vivo, NOUN, False
;, ;, ;, PUNCT, False
Bandeirantes, bandeirant, Bandeirante, PROPN, False
,, ,, ,, PUNCT, False
19h, 19h, 19h, PROPN, False
,, ,, ,, PUNCT, False
VT, vt, VT, NOUN, False
completo, completo, completo, ADJ, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
