TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
Guarani, guarani, Guarani, PROPN, False
precisou, precis, precisar, VERB, False
das, da, de o, ADP, True
penalidades, penalidad, penalidade, NOUN, False
para, para, para, SCONJ, True
eliminar, eliminar, eliminar, VERB, False
o, o, o, DET, True
Londrina, londrina, Londrina, PROPN, False
e, e, e, CCONJ, True
chegar, chegar, chegar, VERB, False
à, à, a o, ADP, True
final, final, final, NOUN, True
da, da, de o, ADP, True
Copa, copa, Copa, NOUN, False
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
de, de, de, ADP, True
Juniores, junior, Juniores, PROPN, False
., ., ., PUNCT, False
Anteontem, anteontem, anteontem, ADV, False
,, ,, ,, PUNCT, False
no, no, em o, ADP, True
Parque, parqu, Parque, PROPN, False
Antarctica, antarctica, Antarctica, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
time, time, time, NOUN, False
de, de, de, ADP, True
Campinas, campina, Campinas, PROPN, False
venceu, venceu, vencer, VERB, False
os, os, o, DET, True
paranaenses, paranaens, paranaense, NOUN, False
nos, no, em o, ADP, True
pênaltis, pênalti, pênaltis, NOUN, False
por, por, por, ADP, True
4, 4, 4, NUM, False
a, a, a, ADP, True
1, 1, 1, NUM, False
,, ,, ,, PUNCT, False
após, apó, após, ADP, True
empate, empat, empate, NOUN, False
no, no, em o, ADP, True
tempo, tempo, tempo, NOUN, True
normal, normal, normal, ADJ, False
em, em, em, ADP, True
1, 1, 1, NUM, False
a, a, a, ADP, True
1, 1, 1, NUM, False
., ., ., PUNCT, False
Na, na, em o, ADP, True
prorrogação, prorrogação, prorrogação, NOUN, False
,, ,, ,, PUNCT, False
as, as, o, DET, True
duas, dua, dois, NUM, True
equipes, equip, equipe, NOUN, False
não, não, não, ADV, True
marcaram, marcaram, marcar, VERB, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Após, apó, após, ADP, True
o, o, o, DET, True
jogo, jogo, jogo, NOUN, False
,, ,, ,, PUNCT, False
apesar, apesar, apesar, ADV, False
da, da, de o, DET, True
vitória, vitória, vitória, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
técnico, técnico, técnico, NOUN, False
Pupo, pupo, Pupo, PROPN, False
Gimenez, gimenez, Gimenez, PROPN, False
estava, estava, estar, AUX, True
revoltado, revoltado, revoltado, ADJ, False
., ., ., PUNCT, False
", ", ", NUM, False
Não, não, não, ADV, True
acreditaram, acreditaram, acreditar, VERB, False
que, que, que, SCONJ, True
pudessemos, pudessemo, pudesser, VERB, False
chegar, chegar, chegar, VERB, False
a, a, a, ADP, True
mais, mai, mais, ADV, True
esta, esta, este, DET, True
disputa, disputa, disputa, NOUN, False
., ., ., PUNCT, False
O, o, o, DET, True
time, time, time, NOUN, False
está, está, estar, AUX, True
