TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
﻿O, ﻿o, ﻿O, VERB, False
Palmeiras, palmeira, Palmeiras, PROPN, False
estreou, estreou, estrear, VERB, False
com, com, com, ADP, True
vitória, vitória, vitória, NOUN, False
de, de, de, ADP, True
1, 1, 1, NUM, False
a, a, a, ADP, True
0, 0, 0, NUM, False
sobre, sobr, sobre, ADP, True
o, o, o, DET, True
Criciúma, criciúma, Criciúma, PROPN, False
sábado, sábado, sábado, NOUN, False
à, à, a o, ADP, True
tarde, tard, tarde, NOUN, True
no, no, em o, ADP, True
Parque, parqu, Parque, PROPN, False
Antarctica, antarctica, Antarctica, PROPN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
gol, gol, gol, NOUN, False
contra, contra, contra, ADP, True
do, do, de o, ADP, True
lateral, later, lateral, NOUN, False
Daniel, daniel, Daniel, PROPN, False
aos, ao, a o, ADP, True
26, 26, 26, NUM, False
minutos, minuto, minuto, NOUN, False
do, do, de o, ADP, True
primeiro, primeiro, primeiro, ADJ, True
tempo, tempo, tempo, NOUN, True
., ., ., PUNCT, False
O, o, o, DET, True
time, time, time, NOUN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
luta, luta, lutar, VERB, False
pelo, pelo, por o, ADP, True
título, título, título, NOUN, False
inédito, inédito, inédito, ADJ, False
da, da, de o, ADP, True
25.ª, 25.ª, 25.ª, ADJ, False
Copa, copa, copa, NOUN, False
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
de, de, de, ADP, True
Futebol, futebol, Futebol, PROPN, False
Júnior, júnior, Júnior, PROPN, False
perdeu, perdeu, perder, VERB, False
boas, boa, bom, ADJ, False
oportunidades, oportunidad, oportunidade, NOUN, False
de, de, de, SCONJ, True
ampliar, ampliar, ampliar, VERB, False
o, o, o, DET, True
marcador, marcador, marcador, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
A, a, o, DET, True
vitória, vitória, vitória, NOUN, False
também, também, também, ADV, True
serviu, serviu, servir, VERB, False
para, para, para, SCONJ, True
afastar, afastar, afastar, VERB, False
o, o, o, DET, True
prenúncio, prenúncio, prenúncio, NOUN, False
de, de, de, ADP, True
uma, uma, um, DET, True
crise, crise, crise, NOUN, False
., ., ., PUNCT, False
Pela, pela, por o, ADP, True
manhã, manhã, manhã, NOUN, False
,, ,, ,, PUNCT, False
a, a, o, DET, True
diretoria, diretoria, diretoria, NOUN, False
do, do, de o, ADP, True
clube, clube, clube, NOUN, False
decidiu, decidiu, decidir, VERB, False
demitir, demitir, demitir, VERB, False
o, o, o, DET, True
técnico, técnico, técnico, NOUN, False
Ademir, ademir, Ademir, PROPN, False
Chiarotti, chiarotti, Chiarotti, PROPN, False
(, (, (, PUNCT, False
leia, leia, ler, VERB, False
texto, texto, texto, NOUN, False
ao, ao, a o, ADP, True
lado, lado, lado, NOUN, True
), ), ), PUNCT, False
., ., ., PUNCT, False
No, no, em o, ADP, True
lugar, lugar, lugar, NOUN, True
de, de, de, ADP, True
Chiarotti, chiarotti, Chiarotti, PROPN, False
assumiu, assumiu, assumir, VERB, False
Nilton, nilton, Nilton, PROPN, False
